NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,TIME
00611,0,24,0,0,0,0,24,85
00612,0,81,0,0,0,0,81,97
00613,0,94,0,0,0,0,94,94
00614,0,24,0,0,0,0,24,77
00615,0,24,0,0,0,0,24,78
00616,0,64,0,0,0,0,64,89
00617,0,63,0,0,0,0,63,90
00618,0,44,0,0,0,0,44,88
00619,0,31,0,0,0,0,31,83
00620,0,58,0,0,0,0,58,90
00621,0,70,0,0,0,0,70,90
00622,0,38,0,0,0,0,38,85
00623,0,38,0,0,0,0,38,84
00624,98,915,487492,1782,0,1560,2475,12410
00625,0,0,0,0,0,0,0,55
00626,500,1931,14627388,543260,0,542413,544344,TIMEOUT
00627,572,2221,2300,1203,0,1202,3423,38698
00628,500,1931,9376648,501500,0,500608,502539,TIMEOUT
00629,572,2221,2300,1203,0,1202,3423,38926
00630,500,1931,11960790,562114,0,561232,563163,TIMEOUT
00631,572,2452,9136656,618604,0,617707,620159,TIMEOUT
00632,500,1895,11245584,396747,0,395762,397657,TIMEOUT
00633,572,2452,11046900,458036,0,456885,459337,TIMEOUT
00634,0,0,0,0,0,0,0,50
00635,0,0,0,0,0,0,0,55
00636,1617,946,21280592,180793,0,180545,181491,TIMEOUT
00637,92,181,40268260,61544,0,54445,54626,TIMEOUT
00638,124,204,46523110,93941,0,83674,83878,TIMEOUT
00639,353,254,20,33,0,33,287,1773
00640,408,394,98,57,0,53,447,1828
00641,0,0,0,0,0,0,0,51
00642,0,0,0,0,0,0,0,50
00643,0,456,0,0,0,0,456,166
00644,0,638,0,0,0,0,638,201
00645,2091,1594,1734,2246,0,2245,3839,140047
00646,2532,2301,3584,3098,0,3098,5399,266857
00647,0,36500,0,0,0,0,36500,126874
00648,4,232,0,7,0,7,239,206
00649,663,284,52,194,0,194,478,3547
00650,663,284,52,194,0,194,478,3460
00651,0,0,0,0,0,0,0,55
00652,0,0,0,0,0,0,0,50
00653,0,0,0,0,0,0,0,50
00654,0,0,0,0,0,0,0,54
00655,0,27,0,0,0,0,27,85
00656,0,27,0,0,0,0,27,79
00657,1642,2580,6608540,216844,0,216080,218660,TIMEOUT
00658,9117,15170,116114,150986,0,150703,165873,TIMEOUT
00659,0,12341,0,0,0,0,12341,9712
00660,6673,13597,73034,137826,0,137489,151086,TIMEOUT
00661,0,0,0,0,0,0,0,50
00662,0,0,0,0,0,0,0,54
00663,0,0,0,0,0,0,0,51
00664,0,0,0,0,0,0,0,50
00665,299,2975,12084176,78782,0,77954,80929,TIMEOUT
00666,269,2153,12633090,67132,0,66055,68208,TIMEOUT
00667,1181,506,342,457,0,457,963,11231
00669,3530,4880,818,855,0,821,5701,308568
00670,7079,5693,5502,11674,0,11662,17355,TIMEOUT
00671,0,71,0,0,0,0,71,99
00672,0,71,0,0,0,0,71,91
00673,115,1929,32,101,0,101,2030,4490
00674,0,2349,0,0,0,0,2349,568
00675,25194,67697,876,15004,0,14958,82655,TIMEOUT
00676,1921,1662,2245856,631393,0,630903,632565,TIMEOUT
00677,1607,1282,4571296,1115290,0,1114949,1116231,TIMEOUT
00678,7557,11217,199952,129181,0,129110,140327,TIMEOUT
00679,259,472,28826694,587425,0,586700,587172,TIMEOUT
00680,7414,10873,2759744,48011,0,47662,58535,TIMEOUT
00681,116,57,14270,128,0,90,147,1332
00682,24701,50011,14602,22458,0,22296,72307,TIMEOUT
00683,61,68,3926252,4018,0,2722,2790,46907
00684,12683,62185,8672,23601,0,23588,85773,TIMEOUT
00685,394,754,9060244,2191413,0,2191041,2191795,TIMEOUT
00686,36894,106414,0,0,0,0,106414,TIMEOUT
00687,184,92,0,0,0,0,92,317
00688,0,0,0,0,0,0,0,54
00689,1054,451,46,237,0,237,688,6839
00690,1291,975,468,817,0,817,1792,32256
00691,0,276,0,0,0,0,276,128
00692,0,297,0,0,0,0,297,138
00693,0,0,0,0,0,0,0,51
00694,6207,1624,1586,1649,0,1649,3273,316870
00695,7708,2842,3754,3018,0,3017,5859,TIMEOUT
00696,6207,1624,1586,1649,0,1649,3273,301314
00697,7708,2842,3754,3018,0,3017,5859,TIMEOUT
00700,1053,1025,19340,1814,0,1272,2297,38186
00701,861,982,633362,663650,0,663274,664256,TIMEOUT
00702,774,789,11758,1136,0,811,1600,19290
00703,1160,1210,287662,502486,0,501976,503186,TIMEOUT
00704,355,419,7556,723,0,495,914,6078
00705,380,337,7224,685,0,476,813,6409
00706,342,336,8062,762,0,538,874,6099
00707,257,280,6048,576,0,392,672,3783
00708,125,159,3336,318,0,212,371,1808
00709,130,145,3252,312,0,218,363,1770
00710,240,235,5776,553,0,382,617,3757
00711,245,289,5722,537,0,367,656,4026
00712,502,681,625950,619306,0,619034,619715,TIMEOUT
00713,455,425,9638,916,0,633,1058,9352
00714,193,195,4516,428,0,295,490,2694
00715,567,451,10568,1036,0,720,1171,10785
00716,640,605,11550,1119,0,764,1369,14720
00717,5,43,206,23,0,15,58,204
00718,97,127,2068,201,0,139,266,1280
00719,488,421,9612,912,0,626,1047,9157
00720,190,254,3908,376,0,261,515,2653
00721,222,213,4170,409,0,284,497,2859
00722,411,490,7442,707,0,492,982,7070
00723,225,249,4968,476,0,320,569,3253
00724,828,947,12710,1204,0,834,1781,23706
00725,5,44,230,24,0,15,59,181
00726,283,388,4982,472,0,324,712,4152
00727,833,985,12960,1209,0,842,1827,23808
00728,728,881,705618,636757,0,636415,637296,TIMEOUT
00729,54,94,1182,117,0,80,174,759
00730,3,42,170,19,0,12,54,162
00731,148,173,3214,315,0,217,390,2294
00732,402,391,7728,736,0,503,894,6714
00733,702,676,14512,1367,0,943,1619,19760
00734,78,114,2148,206,0,137,251,1188
00735,290,287,6454,600,0,418,705,4471
00736,7,48,244,25,0,16,64,193
00737,227,228,4994,480,0,327,555,3496
00738,159,211,3302,317,0,213,424,2615
00739,234,271,4834,455,0,319,590,3751
00740,289,316,6814,625,0,424,740,4524
00741,752,722,12088,1141,0,763,1485,18393
00742,191,198,3478,346,0,241,439,2632
00743,708,961,10584,829,0,580,1541,26940
00744,228,303,4900,469,0,322,625,3196
00745,329,335,6814,650,0,460,795,5596
00746,490,468,9092,872,0,603,1071,9536
00747,419,437,8222,787,0,546,983,7902
00748,223,271,4924,465,0,325,596,3270
00749,469,517,8008,771,0,541,1058,8263
00750,209,283,4002,377,0,263,546,2949
00751,248,253,5434,520,0,364,617,3880
00752,772,788,11568,1126,0,782,1570,19372
00753,207,221,4306,418,0,289,510,2856
00754,932,973,250704,442987,0,442582,443555,TIMEOUT
00755,459,471,8648,826,0,585,1056,8525
00756,578,597,10378,1006,0,691,1288,12312
00758,14319,67400,14,32123,0,32111,99511,TIMEOUT
00759,2532,5317,31458,4444,0,4113,9430,581480
00760,50814,170834,0,0,0,0,170834,TIMEOUT
00761,5598,13151,49044,38219,0,37883,51034,TIMEOUT
00762,2508,6634,438300,135062,0,131246,137880,TIMEOUT
00763,124,311,46699136,104441,0,94164,94475,TIMEOUT
00764,14319,67400,6,31718,0,31707,99107,TIMEOUT
00765,0,11,0,0,0,0,11,73
00766,218,1845,12774394,88062,0,86801,88646,TIMEOUT
00767,0,39,0,0,0,0,39,87
00768,2532,5752,30660,4444,0,4113,9865,600008
00769,2532,2653,4228,3865,0,3865,6518,311963
00770,2532,2666,31458,4444,0,4113,6779,343001
00771,0,2,0,0,0,0,2,71
00772,6,653,38650068,136572,0,133726,134379,TIMEOUT
00773,55,577,3720,369,0,329,906,2544
00774,55,577,3720,369,0,329,906,2504
00775,55,337,2935094,1071772,0,1071571,1071908,TIMEOUT
00776,0,92,2,0,0,0,92,95
00777,0,92,2,0,0,0,92,97
00778,49559,105682,36646,0,0,0,105682,TIMEOUT
00779,0,223,0,0,0,0,223,125
00780,0,223,0,0,0,0,223,127
00781,13,243,43681598,65726,0,65571,65814,TIMEOUT
00782,13,243,46627016,65886,0,65740,65983,TIMEOUT
00783,14,240,48427114,53431,0,53244,53484,TIMEOUT
00784,65,987,16162,1152,0,896,1883,3359
00786,76399,109114,0,0,0,0,109114,TIMEOUT
00787,45442,59418,18,36724,0,36718,96136,TIMEOUT
00788,16,2286,5415242,137969,0,132466,134752,TIMEOUT
00789,17,2338,5667362,141107,0,135636,137974,TIMEOUT
00790,14,2546,4071654,146617,0,142899,145445,TIMEOUT
00791,8665,41060,432,38459,0,38457,79517,TIMEOUT
00792,27874,42581,730,37915,0,37912,80493,TIMEOUT
00793,153,135,33400726,133102,0,132517,132652,TIMEOUT
00794,9484,10114,27992,130176,0,130076,140190,TIMEOUT
00795,47412,65392,2,35990,0,35990,101382,TIMEOUT
00796,43622,100787,0,0,0,0,100787,TIMEOUT
00797,225554,236445,0,0,0,0,236445,TIMEOUT
