NAME,OTHER,FACT,EqGD,NEG_TGD,FGTGD,FNotGTGD,ExGTGD,ExNotGTGD,TGD
00641,0,728,0,0,0,0,0,0,0
00642,0,698,0,0,0,0,0,0,0
00643,0,457,0,0,456,0,0,0,456
00644,0,1257,0,0,638,0,0,0,638
00645,0,8387,0,0,1594,2,2091,0,3687
00646,0,5595,0,0,2301,2,2532,0,4835
00647,0,86144,0,0,36500,0,0,0,36500
00648,0,813,0,0,232,0,4,0,236
00649,0,1346,0,0,284,1,663,0,948
00650,0,1346,0,0,284,1,663,0,948
00651,0,227,0,0,0,0,0,0,0
00652,0,221,0,0,0,0,0,0,0
00653,0,5212,0,0,0,0,0,0,0
00654,0,5186,0,0,0,0,0,0,0
00655,0,67,0,0,27,0,0,0,27
00656,0,67,0,0,27,0,0,0,27
00657,0,14634,0,0,2654,3,1732,0,4389
00658,0,0,0,262,16685,224,11944,0,29115
00659,0,1,0,0,12342,0,0,0,12342
00660,0,79148,0,217,15021,112,9040,0,24390
00661,0,741,0,0,0,0,0,0,0
00662,0,111,0,0,0,0,0,0,0
00663,0,125,0,0,0,0,0,0,0
00664,0,126,0,0,0,0,0,0,0
00665,0,4372,0,60,3166,5,299,0,3530
00666,0,947,0,60,2346,5,269,0,2680
00667,0,2384,0,0,506,1,1181,0,1688
00669,0,14185,0,0,4880,0,3530,0,8410
00670,0,15661,0,0,5693,0,7079,0,12772
00671,0,138,0,0,71,0,0,0,71
00672,0,138,0,0,71,0,0,0,71
00673,0,3547,0,0,1929,1,115,0,2045
00674,0,7683,0,0,2349,1,0,0,2350
00675,0,356153,1,3,67697,708,25194,0,93603
00676,0,8,0,0,1662,684,1921,0,4267
00677,0,0,0,0,1283,600,1608,0,3491
00678,0,26986,0,60,11408,23,7558,0,19049
00679,0,0,0,0,472,16,260,0,748
00680,0,27125,0,60,11064,56,7414,0,18594
00681,0,0,0,0,57,49,116,0,222
00682,0,481897,0,60,50202,27,24701,0,74990
00683,0,0,0,0,68,18,61,0,147
00684,0,277425,0,66,62377,24,12683,0,75150
00685,0,0,0,0,755,11,394,0,1160
00687,0,0,0,0,92,92,184,0,368
00688,0,0,0,0,0,1,0,0,1
00689,0,1151,0,0,451,3,1054,0,1508
00690,0,2731,0,0,975,3,1291,0,2269
00691,0,310,0,0,276,0,0,0,276
00692,0,415,0,0,297,0,0,0,297
00693,0,0,0,0,0,0,0,0,0
00694,0,6867,0,0,1624,2,6207,0,7833
00695,0,12673,0,0,2842,4,7708,0,10554
00696,0,6867,0,0,1624,2,6207,0,7833
00697,0,12672,0,0,2842,4,7708,0,10554
00700,0,268538,1,0,1699,677,1053,0,3430
00701,0,746643,3,38,1589,655,861,0,3146
00702,0,302741,1,0,1321,534,774,0,2630
00703,0,491843,3,38,2004,842,1160,0,4047
00704,0,91922,1,0,616,200,355,0,1172
00705,0,253839,1,0,572,238,380,0,1191
00706,0,46275,1,0,520,187,342,0,1050
00707,0,249407,1,0,412,135,257,0,805
00708,0,7873,1,0,215,59,125,0,400
00709,0,8467,1,0,211,68,130,0,410
00710,0,16559,1,0,356,124,240,0,721
00711,0,59851,1,0,421,135,245,0,802
00712,0,534949,3,38,993,360,502,0,1896
00713,0,149955,1,0,683,261,455,0,1400
00714,0,19478,1,0,298,106,193,0,598
00715,0,315227,1,0,785,337,567,0,1690
00716,0,309922,1,0,995,391,640,0,2027
00717,0,60,1,0,45,5,5,0,56
00718,0,5727,1,0,182,58,97,0,338
00719,0,84879,1,0,713,294,488,0,1496
00720,0,8902,1,0,364,113,190,0,668
00721,0,17012,1,0,347,135,222,0,705
00722,0,118152,1,0,753,264,411,0,1429
00723,0,34459,1,0,369,123,225,0,718
00724,0,81231,1,0,1517,573,828,0,2919
00725,0,91,1,0,46,5,5,0,57
00726,0,38637,1,0,571,186,283,0,1041
00727,0,169187,1,0,1567,585,833,0,2986
00728,0,971401,3,38,1357,524,728,0,2650
00729,0,3722,1,0,124,33,54,0,212
00730,0,36,1,0,43,4,3,0,51
00731,0,8790,1,0,252,82,148,0,483
00732,0,38161,1,0,633,245,402,0,1281
00733,0,259409,1,0,1086,413,702,0,2202
00734,0,4938,1,0,148,37,78,0,264
00735,0,9382,1,0,455,171,290,0,917
00736,0,1908,1,0,52,7,7,0,67
00737,0,55082,1,0,350,125,227,0,703
00738,0,38562,1,0,301,93,159,0,554
00739,0,46137,1,0,412,144,234,0,791
00740,0,20621,1,0,477,164,289,0,931
00741,0,265836,1,0,1225,503,752,0,2481
00742,0,198149,1,0,312,117,191,0,621
00743,0,220967,1,0,1486,528,708,0,2723
00744,0,34995,1,0,430,130,228,0,789
00745,0,29903,1,0,528,196,329,0,1054
00746,0,92689,1,0,768,303,490,0,1562
00747,0,50519,1,0,686,252,419,0,1358
00748,0,72017,1,0,398,130,223,0,752
00749,0,221905,1,0,820,306,469,0,1596
00750,0,67744,1,0,416,135,209,0,761
00751,0,27377,1,0,391,141,248,0,781
00752,0,373816,1,0,1309,524,772,0,2606
00753,0,16734,1,0,337,119,207,0,664
00755,0,134389,1,0,756,288,459,0,1504
00756,0,114260,1,0,950,356,578,0,1885
00758,0,0,1,36501,68471,38,21197,0,126208
00759,0,0,1,1941,5318,3,2532,0,9795
00760,0,0,1,6,171905,38,57692,0,229642
00761,0,0,1,0,13153,3,5598,0,18755
00762,0,0,1,60,6825,8,2508,0,9402
00763,0,0,1,0,385,39,124,0,549
00764,0,0,1,6,68471,38,21197,0,89713
00765,0,33,1,25,11,0,0,0,37
00766,0,0,1,60,2036,8,218,0,2323
00767,0,0,1,0,39,3,0,0,43
00768,0,0,1,1939,5753,3,2532,0,10228
00769,0,0,0,0,2654,2,2532,0,5188
00770,0,0,1,0,2667,3,2532,0,5203
00771,0,38588,0,0,2,2,0,0,4
00772,0,0,3,25,653,10,6,0,697
00773,0,2334,51,194,623,15,53,0,936
00774,0,0,51,194,623,15,53,0,936
00775,0,1522,5,81814,342,55,52,0,82268
00776,0,65189,16,164,92,0,0,0,272
00777,0,27,16,164,92,0,0,0,272
00778,0,0,0,1,113189,1,42054,0,155245
00779,0,116181,0,0,223,0,0,0,223
00780,0,53653,0,0,223,0,0,0,223
00781,0,464,34,875,419,1,12,0,1341
00782,0,464,34,875,419,1,12,0,1341
00783,0,452,34,875,417,1,12,0,1339
00784,0,0,21,5,997,25,63,0,1111
00787,0,0,0,0,61047,2492,45442,0,108981
00788,0,352,13,4,2538,6,10,0,2571
00789,0,339,19,4,2580,12,7,0,2622
00790,0,490,16,4,2783,6,7,0,2816
00791,0,0,0,693,41062,745,8665,0,51165
00792,0,0,328,0,42597,3610,27875,0,74410
00793,0,5,7,411,147,3,152,0,720
00794,0,0,0,65,10114,167,9484,0,19830
00795,0,0,0,0,65393,28,47412,0,112833
00796,0,0,1,323,100787,314,43604,0,145029
00797,0,0,2,101,236447,12,225554,0,462116
