NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,TIME
00651,0,0,0,0,0,0,0,51
00652,0,0,0,0,0,0,0,55
00653,0,0,0,0,0,0,0,87
00654,0,0,0,0,0,0,0,46
00655,0,27,0,0,0,0,27,81
00656,0,27,0,0,0,0,27,73
00657,1642,2580,8486,852,8459,826,3405,14121
00658,9117,15170,267824,26784,267949,47,15217,TIMEOUT
00659,0,12341,0,0,0,0,12341,461
00660,6673,13597,44209,69,47532,56,13653,TIMEOUT
00661,0,0,0,0,0,0,0,46
00662,0,0,0,0,0,0,0,57
00663,0,0,0,0,0,0,0,51
00664,0,0,0,0,0,0,0,44
00665,299,2975,20281,18822,19879,18432,21407,10477
00666,269,2153,20350,19212,19956,18818,20971,8178
00667,1181,506,2675,0,2675,0,506,1103
00669,3530,4880,4337,0,4337,0,4880,2726
00670,7079,5693,22966,0,22966,0,5693,10589
00671,0,71,0,0,0,0,71,75
00672,0,71,0,0,0,0,71,83
00673,115,1929,313,0,313,0,1929,410
00674,0,2349,0,0,0,0,2349,166
00675,25194,67697,280566,955,280512,933,68630,TIMEOUT
00676,1921,1662,3750,3094,3750,3094,4756,7861
00677,1607,1282,2985,2644,2985,2644,3926,5762
00678,7557,11217,45242,19987,44777,19522,30739,28963
00679,259,472,1049,821,1049,821,1293,2030
00680,7414,10873,43270,18822,42880,18432,29305,23291
00681,116,57,4,0,4,0,57,196
00682,24701,50011,340060,0,339952,0,50011,TIMEOUT
00683,61,68,42,17,42,17,85,257
00684,12683,62185,136016,19911,135473,19368,81553,167807
00685,394,754,815,443,815,443,1197,2964
00686,36894,106414,255084,0,254993,0,106414,TIMEOUT
00687,184,92,0,0,0,0,92,158
00688,0,0,0,0,0,0,0,43
00689,1054,451,1412,0,1412,0,451,635
00690,1291,975,3353,0,3353,0,975,1141
00691,0,276,0,0,0,0,276,119
00692,0,297,0,0,0,0,297,130
00693,0,0,0,0,0,0,0,50
00694,6207,1624,9677,0,9675,0,1624,2919
00695,7708,2842,15318,0,15314,0,2842,4614
00696,6207,1624,9686,0,9684,0,1624,3060
00697,7708,2842,15312,0,15308,0,2842,4261
00700,1053,1025,13401,0,35692,0,1025,TIMEOUT
00701,861,982,18520,185,29168,1,983,TIMEOUT
00702,774,789,6552,0,21437,0,789,TIMEOUT
00703,1160,1210,N/A,N/A,N/A,N/A,N/A,ERROR
00704,355,419,40822,0,45434,0,419,TIMEOUT
00705,380,337,26981,0,35047,0,337,TIMEOUT
00706,342,336,21043,0,29180,0,336,TIMEOUT
00707,257,280,41148,0,50138,0,280,TIMEOUT
00708,125,159,219747,0,254481,0,159,TIMEOUT
00709,130,145,170075,0,194742,0,145,TIMEOUT
00710,240,235,84963,0,88586,0,235,TIMEOUT
00711,245,289,70014,0,82503,0,289,TIMEOUT
00712,502,681,21858,230,28462,1,682,TIMEOUT
00713,455,425,12202,0,21064,0,425,TIMEOUT
00714,193,195,104499,0,120954,0,195,TIMEOUT
00715,567,451,3955,0,16655,0,451,TIMEOUT
00716,640,605,11724,0,23437,0,605,TIMEOUT
00717,5,43,19,2,23,0,43,265
00718,97,127,342638,0,388316,0,127,TIMEOUT
00719,488,421,8995,0,16941,0,421,TIMEOUT
00720,190,254,90925,0,105594,0,254,TIMEOUT
00721,222,213,55820,0,66147,0,213,TIMEOUT
00722,411,490,21918,0,29523,0,490,TIMEOUT
00723,225,249,59100,0,69868,0,249,TIMEOUT
00724,828,947,6842,0,18823,0,947,TIMEOUT
00725,5,44,19,4,17,0,44,230
00726,283,388,75554,0,88500,0,388,TIMEOUT
00727,833,985,15845,0,26340,0,985,TIMEOUT
00728,728,881,14907,157,29395,1,882,TIMEOUT
00729,54,94,839742,0,965188,0,94,TIMEOUT
00730,3,42,10,2,9,0,42,170
00731,148,173,368115,0,375556,0,173,TIMEOUT
00732,402,391,26482,0,34997,0,391,TIMEOUT
00733,702,676,2154,0,15948,0,676,TIMEOUT
00734,78,114,388278,0,439230,0,114,TIMEOUT
00735,290,287,50919,0,62461,0,287,TIMEOUT
00736,7,48,31,4,31,0,48,251
00737,227,228,141686,0,145629,0,228,TIMEOUT
00738,159,211,607748,0,621421,0,211,TIMEOUT
00739,234,271,70151,0,82322,0,271,TIMEOUT
00740,289,316,57742,0,68339,0,316,TIMEOUT
00741,752,722,6189,0,16157,0,722,TIMEOUT
00742,191,198,80681,0,94131,0,198,TIMEOUT
00743,708,961,17841,0,25259,0,961,TIMEOUT
00744,228,303,59459,0,70333,0,303,TIMEOUT
00745,329,335,54265,0,58716,0,335,TIMEOUT
00746,490,468,22130,0,29345,0,468,TIMEOUT
00747,419,437,29701,0,35448,0,437,TIMEOUT
00748,223,271,79239,0,94622,0,271,TIMEOUT
00749,469,517,14346,0,22800,0,517,TIMEOUT
00750,209,283,282031,0,288264,0,283,TIMEOUT
00751,248,253,44420,0,52858,0,253,TIMEOUT
00752,772,788,2548,0,16103,0,788,TIMEOUT
00753,207,221,53730,0,65201,0,221,TIMEOUT
00754,932,973,13723,146,32944,1,974,TIMEOUT
00755,459,471,11250,0,19431,0,471,TIMEOUT
00756,578,597,7921,0,18431,0,597,TIMEOUT
00758,14319,67400,73406,433,77938,427,67827,TIMEOUT
00759,2532,5317,15074,454,14706,88,5405,6897
00760,50814,170834,1417,835,1317,735,171569,TIMEOUT
00761,5598,13151,15346,3138,14969,2761,15912,TIMEOUT
00762,2508,6634,36437,31231,31272,26066,32700,329845
00763,124,311,389,144,303,58,369,558
00764,14319,67400,68306,433,71140,427,67827,TIMEOUT
00765,0,11,0,0,0,0,11,74
00766,218,1845,19855,18724,19467,18336,20181,8977
00767,0,39,0,0,0,0,39,105
00768,2532,5752,15073,454,14705,88,5840,6919
00769,2532,2653,11967,0,11965,0,2653,4113
00770,2532,2666,15073,454,14705,88,2754,5488
00771,0,2,0,0,0,0,2,92
00772,6,653,58335,5760,55740,3,656,50987
00773,55,577,956,288,711,43,620,1313
00774,55,577,956,288,711,43,620,1333
00775,55,337,363283,39640,330290,9,346,TIMEOUT
00776,0,92,0,0,0,0,92,100
00777,0,92,0,0,0,0,92,89
00778,42054,113187,3730,1644,3472,1386,114573,TIMEOUT
00779,0,223,0,0,0,0,223,161
00780,0,223,0,0,0,0,223,123
00781,13,243,1017104,1,1099853,1,244,TIMEOUT
00782,13,243,1091501,1,1176520,1,244,TIMEOUT
00783,13,241,811677,1,843936,1,242,TIMEOUT
00784,65,987,591,136,480,26,1013,719
00786,76399,109114,213164,42334,190339,19782,128852,TIMEOUT
00787,45442,59418,1333,268,1248,162,59580,TIMEOUT
00788,13,2289,217212,572,233899,7,2296,185854
00789,13,2342,226114,598,242574,9,2351,174298
00790,10,2550,212920,419,229556,6,2556,164317
00791,8665,41060,102199,97209,102099,97109,138169,TIMEOUT
00792,27874,42581,121169,3261,118814,5,42586,TIMEOUT
00793,153,135,1853,645,1322,93,228,1531
00794,9484,10114,136910,105156,136562,104801,114915,TIMEOUT
00795,47412,65392,19903,17528,19386,17017,82405,TIMEOUT
00796,43622,100787,20609,1229,21478,0,100787,TIMEOUT
00797,225554,236445,168990,3020,227384,2611,239056,TIMEOUT
