NAME,OTHER,FACT,EqGD,NEG_TGD,FGTGD,FNotGTGD,ExGTGD,ExNotGTGD,TGD
00639,0,328,0,0,254,0,353,0,607
00640,0,981,0,0,394,0,408,0,802
00641,0,728,0,0,0,0,0,0,0
00642,0,698,0,0,0,0,0,0,0
00643,0,457,0,0,456,0,0,0,456
00644,0,1257,0,0,638,0,0,0,638
00645,0,8388,0,0,1594,0,2091,0,3685
00646,0,5595,0,0,2301,0,2532,0,4833
00647,0,86144,0,0,36500,0,0,0,36500
00648,0,812,0,0,232,0,4,0,236
00649,0,1346,0,0,284,0,663,0,947
00650,0,1346,0,0,284,0,663,0,947
00651,0,227,0,0,0,0,0,0,0
00652,0,221,0,0,0,0,0,0,0
00653,0,5212,0,0,0,0,0,0,0
00654,0,5186,0,0,0,0,0,0,0
00655,0,66,0,0,27,0,0,0,27
00656,0,66,0,0,27,0,0,0,27
00657,0,14633,0,0,2654,0,1732,0,4386
00658,0,0,0,262,16680,0,11957,0,28899
00659,0,1,0,0,12342,0,0,0,12342
00660,0,79147,0,217,14988,0,9040,0,24245
00661,0,741,0,0,0,0,0,0,0
00662,0,111,0,0,0,0,0,0,0
00663,0,125,0,0,0,0,0,0,0
00664,0,126,0,0,0,0,0,0,0
00665,0,4372,0,60,3166,0,299,0,3525
00666,0,947,0,60,2346,0,269,0,2675
00667,0,2383,0,0,506,0,1181,0,1687
00669,0,14185,0,0,4880,0,3530,0,8410
00670,0,15658,0,0,5693,0,7079,0,12772
00671,0,138,0,0,71,0,0,0,71
00672,0,138,0,0,71,0,0,0,71
00673,0,3548,0,0,1929,0,115,0,2044
00674,0,7683,0,0,2349,0,0,0,2349
00675,0,356153,0,3,67697,0,25194,0,92894
00676,0,8,0,0,1662,0,1921,0,3583
00677,0,0,0,0,1283,0,1608,0,2891
00678,0,26985,0,60,11408,0,7558,0,19026
00679,0,0,0,0,472,0,260,0,732
00680,0,27125,0,60,11064,0,7414,0,18538
00681,0,0,0,0,57,0,116,0,173
00682,0,481896,0,60,50202,0,24701,0,74963
00683,0,0,0,0,68,0,61,0,129
00684,0,277426,0,66,62377,0,12683,0,75126
00685,0,0,0,0,755,0,394,0,1149
00686,0,747998,0,66,106605,0,36894,0,143565
00687,0,0,0,0,92,0,184,0,276
00688,0,0,0,0,0,0,0,0,0
00689,0,1152,0,0,451,0,1054,0,1505
00690,0,2732,0,0,975,0,1291,0,2266
00691,0,310,0,0,276,0,0,0,276
00692,0,415,0,0,297,0,0,0,297
00693,0,0,0,0,0,0,0,0,0
00694,0,6867,0,0,1624,0,6207,0,7831
00695,0,12673,0,0,2842,0,7708,0,10550
00696,0,6867,0,0,1624,0,6207,0,7831
00697,0,12672,0,0,2842,0,7708,0,10550
00700,0,268538,0,0,1699,0,1053,0,2752
00701,0,746624,0,38,1589,0,861,0,2488
00702,0,302741,0,0,1321,0,774,0,2095
00703,0,491824,0,38,2004,0,1160,0,3202
00704,0,91922,0,0,616,0,355,0,971
00705,0,253839,0,0,572,0,380,0,952
00706,0,46275,0,0,520,0,342,0,862
00707,0,249407,0,0,412,0,257,0,669
00708,0,7873,0,0,215,0,125,0,340
00709,0,8467,0,0,211,0,130,0,341
00710,0,16559,0,0,356,0,240,0,596
00711,0,59851,0,0,421,0,245,0,666
00712,0,534930,0,38,993,0,502,0,1533
00713,0,149955,0,0,683,0,455,0,1138
00714,0,19478,0,0,298,0,193,0,491
00715,0,315227,0,0,785,0,567,0,1352
00716,0,309922,0,0,995,0,640,0,1635
00717,0,60,0,0,45,0,5,0,50
00718,0,5727,0,0,182,0,97,0,279
00719,0,84879,0,0,713,0,488,0,1201
00720,0,8902,0,0,364,0,190,0,554
00721,0,17012,0,0,347,0,222,0,569
00722,0,118152,0,0,753,0,411,0,1164
00723,0,34459,0,0,369,0,225,0,594
00724,0,81231,0,0,1517,0,828,0,2345
00725,0,91,0,0,46,0,5,0,51
00726,0,38637,0,0,571,0,283,0,854
00727,0,169187,0,0,1567,0,833,0,2400
00728,0,971382,0,38,1357,0,728,0,2123
00729,0,3722,0,0,124,0,54,0,178
00730,0,36,0,0,43,0,3,0,46
00731,0,8790,0,0,252,0,148,0,400
00732,0,38161,0,0,633,0,402,0,1035
00733,0,259409,0,0,1086,0,702,0,1788
00734,0,4938,0,0,148,0,78,0,226
00735,0,9382,0,0,455,0,290,0,745
00736,0,1908,0,0,52,0,7,0,59
00737,0,55082,0,0,350,0,227,0,577
00738,0,38562,0,0,301,0,159,0,460
00739,0,46137,0,0,412,0,234,0,646
00740,0,20621,0,0,477,0,289,0,766
00741,0,265836,0,0,1225,0,752,0,1977
00742,0,198149,0,0,312,0,191,0,503
00743,0,220967,0,0,1486,0,708,0,2194
00744,0,34995,0,0,430,0,228,0,658
00745,0,29903,0,0,528,0,329,0,857
00746,0,92689,0,0,768,0,490,0,1258
00747,0,50519,0,0,686,0,419,0,1105
00748,0,72017,0,0,398,0,223,0,621
00749,0,221905,0,0,820,0,469,0,1289
00750,0,67744,0,0,416,0,209,0,625
00751,0,27377,0,0,391,0,248,0,639
00752,0,373816,0,0,1309,0,772,0,2081
00753,0,16734,0,0,337,0,207,0,544
00754,0,1985181,0,38,1604,0,932,0,2574
00755,0,134389,0,0,756,0,459,0,1215
00756,0,114260,0,0,950,0,578,0,1528
00758,0,0,0,6,68471,0,21197,0,89674
00759,0,0,0,1,5317,0,2532,0,7850
00760,0,0,0,6,171905,0,57692,0,229603
00761,0,0,0,0,13151,0,5598,0,18749
00762,0,0,0,60,6825,0,2508,0,9393
00763,0,0,0,0,385,0,124,0,509
00764,0,0,0,6,68471,0,21197,0,89674
00765,0,16,0,25,11,0,0,0,36
00766,0,0,0,60,2036,0,218,0,2314
00767,0,0,0,0,39,0,0,0,39
00768,0,0,0,1,5752,0,2532,0,8285
00769,0,0,0,0,2653,0,2532,0,5185
00770,0,0,0,0,2666,0,2532,0,5198
00771,0,38589,0,0,2,0,0,0,2
00772,0,0,0,6,653,0,6,0,665
00773,0,2334,0,193,590,0,55,0,838
00774,0,0,0,193,590,0,55,0,838
00775,0,1523,0,81814,342,0,55,0,82211
00776,0,65189,0,164,92,0,0,0,256
00777,0,27,0,164,92,0,0,0,256
00778,0,0,0,1,113186,0,42054,0,155241
00779,0,116180,0,0,223,0,0,0,223
00780,0,53653,0,0,223,0,0,0,223
00781,0,453,0,874,417,0,13,0,1304
00782,0,453,0,874,417,0,13,0,1304
00783,0,441,0,874,415,0,13,0,1302
00784,0,0,0,5,997,0,65,0,1067
00786,0,0,0,196,109114,0,76401,0,185711
00787,0,0,0,0,61046,0,45442,0,106488
00788,0,353,0,1,2538,0,13,0,2552
00789,0,340,0,1,2580,0,13,0,2594
00790,0,491,0,1,2783,0,10,0,2794
00792,0,0,0,0,42593,0,27875,0,70468
00793,0,5,0,408,144,0,153,0,705
00795,0,0,0,0,65391,0,47412,0,112803
