NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00545,12552,3351,1004,0,27960,0,3351,445,519,2144
00546,3904,775,21,0,2808,0,775,73,72,592
00547,3904,780,21,0,2821,0,780,64,80,580
00548,186,4361,0,0,500,0,4361,36,16,403
00549,0,458,0,0,0,0,458,0,0,130
00550,6,853,1,0,11,0,853,1,2,163
00551,0,0,0,0,0,0,0,0,0,48
00552,0,0,0,0,0,0,0,0,0,51
00553,100906,90333,251750,1060200,822393,25384,115706,23452,538264,579619
00554,148466,106867,10238,500371,41543,2360,109227,7831,579930,TIMEOUT
00555,266,993,315,5697,181,189,1182,228,350,851
00556,1144,1524,6230,6264,8536,419,1943,321,286,999
00558,0,0,0,0,0,0,0,0,0,49
00559,0,0,0,0,0,0,0,0,0,51
00560,18,130,22,59,85,10,140,12,16,154
00561,214,662,494,1295,947,214,876,79,75,354
00562,114,710,0,0,145,0,710,8,9,193
00563,150,983,6,0,230,0,983,19,12,222
00564,0,0,0,0,0,0,0,0,0,49
00565,0,0,0,0,0,0,0,0,0,48
00566,4990,49982,9709,2296,46036,54,50036,481,1176,4196
00567,0,516,0,0,0,0,516,0,0,128
00568,0,516,0,0,0,0,516,0,0,126
00569,1830,1701,1167,69462,3395,805,2506,1096,4303,6165
00570,76,1102,0,0,120,0,1102,8,8,208
00571,78,1357,4,0,186,0,1357,9,8,222
00572,39188,57494,84943,121370,333529,3017,60511,3391,19941,29111
00573,73728,91611,210849,579131,731437,22905,114516,11547,135151,158317
00574,956,736,2045,93751,8,2040,2776,1453,24282,26798
00575,958,700,1866,91224,6,1863,2563,1417,23410,25819
00576,52,66,5,26,152,24,90,19,16,171
00577,30,16,0,0,0,0,16,2,0,103
00578,1238,714,27,0,823,0,714,32,28,316
00579,1456,1463,1161,56703,2840,714,2177,872,4070,5622
00580,16,272,0,0,12,0,272,1,3,147
00581,10,316,0,0,11,0,316,1,3,133
00582,310,620,86,2216,576,54,674,92,140,464
00583,0,0,0,0,0,0,0,0,0,51
00584,0,0,0,0,0,0,0,0,0,49
00585,0,0,0,0,0,0,0,0,0,55
00586,0,0,0,0,0,0,0,0,0,49
00587,0,0,0,0,0,0,0,0,0,51
00588,0,0,0,0,0,0,0,0,0,56
00589,224,939,0,0,257,0,939,18,11,237
00590,26,605,209,76,719,9,614,35,31,233
00591,138,2529,45,0,296,0,2529,9,9,267
00592,212,3414,162,0,1001,0,3414,36,26,370
00593,384,2049,0,0,320,0,2049,11,12,283
00594,354,1984,0,0,400,0,1984,15,13,279
00595,438,2703,19358,81355,1352,18623,21326,1181,3625,5585
00596,362,2022,0,0,577,0,2022,20,16,280
00597,446,2742,19358,81355,1352,18623,21365,1050,3575,5369
00598,8,1,0,0,0,0,1,0,0,83
00599,8,1,0,0,0,0,1,0,0,81
00600,354,1983,0,0,400,0,1983,14,12,293
00601,0,0,0,0,0,0,0,0,0,50
00602,0,0,0,0,0,0,0,0,0,52
00603,0,20,0,0,0,0,20,0,0,75
00604,0,32,0,0,0,0,32,0,0,80
00605,168,650,51,0,416,0,650,19,16,213
00606,168,650,51,0,416,0,650,16,15,208
00607,0,0,0,0,0,0,0,0,0,49
00608,0,0,0,0,0,0,0,0,0,50
00609,0,202,0,0,0,0,202,0,0,107
00610,0,81,0,0,0,0,81,0,0,87
00611,0,24,0,0,0,0,24,0,0,76
00612,0,81,0,0,0,0,81,0,0,89
00613,0,94,0,0,0,0,94,0,0,90
00614,0,24,0,0,0,0,24,0,0,76
00615,0,24,0,0,0,0,24,0,0,79
00616,0,64,0,0,0,0,64,0,0,94
00617,0,63,0,0,0,0,63,0,0,88
00618,0,44,0,0,0,0,44,0,0,83
00619,0,31,0,0,0,0,31,0,0,79
00620,0,58,0,0,0,0,58,0,0,85
00621,0,70,0,0,0,0,70,0,0,91
00622,0,38,0,0,0,0,38,0,0,82
00623,0,38,0,0,0,0,38,0,0,81
00624,190,915,748,182,1929,29,944,68,72,352
00625,0,0,0,0,0,0,0,0,0,49
00626,1000,1931,671,27549,2449,447,2378,600,1506,2621
00627,1144,2221,30,0,2799,0,2221,58,67,467
00628,1000,1931,671,27549,2449,447,2378,607,1557,2724
00629,1144,2221,30,0,2799,0,2221,64,66,467
00630,1000,1931,671,27549,2449,447,2378,599,1487,2611
00631,1144,2452,836,34857,2869,558,3010,650,1803,3087
00632,1000,1895,669,30638,2442,478,2373,536,1579,2658
00633,1144,2452,836,34857,2869,558,3010,635,1742,3006
00634,0,0,0,0,0,0,0,0,0,49
00635,0,0,0,0,0,0,0,0,0,52
00636,4188,939,2487,1555,5482,353,1292,162,166,828
00637,184,181,216,1513,94,103,284,77,108,376
00638,248,204,346,2442,95,167,371,122,214,557
00639,706,254,0,0,69,0,254,10,5,214
00640,816,394,0,0,130,0,394,12,7,228
00641,0,0,0,0,0,0,0,0,0,51
00642,0,0,0,0,0,0,0,0,0,50
00643,0,456,0,0,0,0,456,0,0,125
00644,0,638,0,0,0,0,638,0,0,134
00645,4182,1594,35,0,5641,0,1594,109,128,767
00646,5064,2301,232,0,8012,0,2301,147,198,969
00647,0,36500,0,0,0,0,36500,0,0,1533
00648,8,232,0,0,10,0,232,1,3,134
00649,1326,284,20,0,1363,0,284,43,31,324
00650,1326,284,20,0,1363,0,284,44,30,313
00651,0,0,0,0,0,0,0,0,0,48
00652,0,0,0,0,0,0,0,0,0,50
00653,0,0,0,0,0,0,0,0,0,50
00654,0,0,0,0,0,0,0,0,0,49
00655,0,27,0,0,0,0,27,0,0,77
00656,0,27,0,0,0,0,27,0,0,78
00657,3284,2580,3116,239569,6213,988,3567,3269,26357,31779
00658,18234,15170,13976,3423651,38929,0,15170,47982,529604,TIMEOUT
00659,0,12342,0,0,0,0,12342,0,0,578
00660,13346,13597,8704,3324572,24414,0,13597,45547,532754,TIMEOUT
00661,0,0,0,0,0,0,0,0,0,53
00662,0,0,0,0,0,0,0,0,0,49
00663,0,0,0,0,0,0,0,0,0,55
00664,0,0,0,0,0,0,0,0,0,56
00665,598,2975,19358,110010,1686,18623,21598,1501,4450,6760
00666,538,2153,19761,83178,1364,19011,21164,1198,4043,5936
00667,2362,506,0,0,2022,0,506,56,51,426
00669,7060,4880,322,0,3628,0,4880,90,80,983
00670,14158,5693,2435,0,20754,0,5693,310,409,1952
00671,0,71,0,0,0,0,71,0,0,87
00672,0,71,0,0,0,0,71,0,0,88
00673,230,1929,4,0,227,0,1929,11,10,250
00674,0,2349,0,0,0,0,2349,0,0,204
00675,50388,67697,119836,1307961,429475,4349,72046,15693,574405,TIMEOUT
00676,3842,1662,3807,450355,333,3583,5245,5417,64409,72935
00677,3214,1282,3063,329724,0,2984,4266,4474,44426,51389
00678,15114,11217,23261,136798,22823,19941,31158,1756,8088,12145
00679,518,472,1049,48913,0,1049,1521,840,17142,18598
00680,14828,10873,21797,84501,22357,18627,29500,1308,4039,7300
00681,232,57,4,208,0,4,61,17,25,204
00682,49402,50011,177883,85347,609527,18666,68677,5128,16000,27725
00683,122,68,42,584,0,42,110,44,59,253
00684,25366,62185,50469,258153,129107,19930,82115,3705,35704,44593
00685,788,754,835,119696,0,814,1568,1651,58247,61158
00686,73788,106414,207173,81355,736171,18623,125037,6028,21773,37205
00687,368,92,0,0,0,0,92,0,0,156
00688,0,0,0,0,0,0,0,0,0,52
00689,2108,451,0,0,811,0,451,40,25,349
00690,2582,975,9,0,2449,0,975,69,68,512
00691,0,276,0,0,0,0,276,0,0,114
00692,0,297,0,0,0,0,297,0,0,113
00693,0,0,0,0,0,0,0,0,0,51
00694,12414,1624,33,0,4185,0,1624,149,108,1266
00695,15416,2842,128,0,7744,0,2842,178,256,1580
00696,12414,1624,33,0,4185,0,1624,155,99,1240
00697,15416,2842,128,0,7744,0,2842,176,222,1549
00700,4350,1025,4438,240064,7756,379,1404,4332,10346,17578
00701,3944,982,5693,447178,13415,1744,2726,5821,32721,41663
00702,3050,789,3220,92451,5824,243,1032,2377,3425,7074
00703,4906,1210,7195,862602,16794,2410,3620,10482,81698,97059
00704,1404,419,1444,33656,2379,158,577,920,1450,3053
00705,1606,337,1626,37855,2830,145,482,1048,1519,3335
00706,1236,336,1323,28494,2158,158,494,1131,1316,3091
00707,946,280,1013,18710,1610,125,405,676,849,1994
00708,452,159,492,5484,737,69,228,254,266,799
00709,476,145,503,4765,798,65,210,259,278,809
00710,900,235,946,17060,1507,119,354,616,866,1935
00711,928,289,977,15724,1566,113,402,553,624,1620
00712,1924,681,2921,177666,6683,1042,1723,2721,11915,15841
00713,2056,425,1972,64466,3298,197,622,1515,2968,5408
00714,726,195,778,10755,1263,90,285,437,455,1204
00715,2080,451,2190,63664,3747,233,684,1627,3041,5622
00716,2602,605,2695,100224,4621,252,857,2037,4154,7430
00717,14,43,18,12,26,3,46,17,6,128
00718,358,127,380,2250,637,42,169,140,124,478
00719,1938,421,2017,57639,3416,197,618,1471,2445,4906
00720,720,254,761,8335,1278,80,334,405,366,1139
00721,848,213,889,10043,1510,90,303,469,450,1320
00722,1636,490,1747,37269,3036,150,640,1290,1709,3769
00723,914,249,927,15704,1507,105,354,516,637,1522
00724,3650,947,3671,139698,6595,258,1205,2724,5137,9395
00725,14,44,20,16,26,3,47,6,15,133
00726,1124,388,1203,17232,2100,100,488,656,670,1800
00727,3922,985,3804,154236,6898,251,1236,2730,5728,10372
00728,2774,881,3999,334776,9200,1540,2421,4495,27033,34044
00729,200,94,217,798,361,24,118,64,48,287
00730,8,42,11,7,14,2,44,3,4,107
00731,602,173,615,7383,1022,69,242,400,303,1002
00732,1560,391,1621,34861,2746,160,551,1054,1182,2930
00733,2992,676,2975,133700,4997,292,968,2535,5896,10026
00734,278,114,309,2253,458,44,158,124,112,428
00735,1082,287,1191,19444,1954,122,409,664,940,2134
00736,22,48,27,20,43,3,51,9,17,145
00737,854,228,894,12926,1444,105,333,548,612,1550
00738,622,211,643,6466,1061,69,280,340,278,910
00739,936,271,984,13131,1667,93,364,494,536,1431
00740,1030,316,1175,21269,1870,128,444,824,1042,2345
00741,3424,722,3411,135270,5990,252,974,2522,5200,9210
00742,726,198,748,7412,1292,77,275,330,313,956
00743,2868,961,3076,67072,5805,183,1144,1931,2234,5363
00744,922,303,936,14186,1545,101,404,523,610,1539
00745,1382,335,1368,29500,2346,136,471,828,1227,2631
00746,2130,468,2078,63080,3614,190,658,1296,2468,4773
00747,1822,437,1788,48256,3056,170,607,997,1832,3669
00748,820,271,882,11504,1464,96,367,433,552,1347
00749,1802,517,1927,41146,3396,166,683,1273,1624,3683
00750,872,283,877,9372,1513,77,360,415,388,1141
00751,940,253,1012,15302,1661,110,363,588,670,1715
00752,3346,788,3255,116765,5903,251,1039,2469,4596,8615
00753,808,221,818,11016,1374,91,312,466,438,1236
00754,3742,973,5472,554824,12686,1969,2942,6792,54791,64951
00755,1794,471,1899,45756,3299,174,645,1099,1976,3894
00756,2356,597,2404,78600,4149,225,822,1644,3170,5877
00758,28638,67400,10703,3451404,29847,0,67400,43271,532280,TIMEOUT
00759,5064,5317,2885,455,14499,88,5405,264,259,1281
00760,101627,170834,312,1962324,810,47,170881,20885,555590,TIMEOUT
00761,11195,13151,9367,3470712,30664,1129,14280,40445,540992,TIMEOUT
00762,5016,6634,2530,1812971,2920,227,6861,19941,571883,TIMEOUT
00763,248,311,346,2384,95,109,420,105,155,460
00764,28638,67400,10232,3373158,28449,0,67400,45131,532390,TIMEOUT
00765,0,11,0,0,0,0,11,0,0,73
00766,436,1845,19266,80727,1360,18527,20372,1235,4281,6173
00767,0,39,0,0,0,0,39,0,0,84
00768,5064,5752,2885,455,14499,88,5840,253,243,1327
00769,5064,2653,236,0,9813,0,2653,166,185,958
00770,5064,2666,2885,455,14499,88,2754,281,247,1220
00771,0,2,0,0,0,0,2,0,0,71
00772,12,653,205,60,606,3,656,33,27,227
00773,103,577,527,293,888,44,621,43,33,271
00774,103,577,527,293,888,44,621,41,30,269
00775,209,330,4356,3191,3934,242,570,200,161,593
00776,0,92,0,0,0,0,92,0,0,95
00777,0,92,0,0,0,0,92,0,0,88
00778,84108,113187,155,2615635,886,0,113187,36298,532111,TIMEOUT
00779,0,223,0,0,0,0,223,0,0,114
00780,0,223,0,0,0,0,223,0,0,116
00781,188,243,1167,1369,744,347,564,87,77,348
00782,188,243,1167,1369,744,347,564,80,94,374
00783,188,241,1165,1344,641,322,537,90,77,349
00784,114,987,760,264,961,74,1061,38,20,256
00786,152798,109114,10347,480667,41245,2295,111409,7548,581737,TIMEOUT
00787,98690,59418,344,4310302,1892,0,59418,50119,512770,TIMEOUT
00788,22,2289,171,12,459,7,2296,16,12,273
00789,24,2342,127,12,329,9,2351,14,11,283
00790,18,2550,124,9,323,6,2556,12,11,276
00792,62914,42585,99931,2307740,251933,0,42585,34359,546560,TIMEOUT
00793,313,135,1617,1449,1996,104,239,111,76,393
00795,94824,65392,281,3825954,1578,0,65392,44452,525625,TIMEOUT
