NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00460,18046,10382,15282,1410,85439,682,11064,944,1148,5566
00461,18046,10382,15282,1410,85439,682,11064,1111,1244,6299
00462,18866,13435,10358,3338844,38707,198,13633,44032,537488,TIMEOUT
00463,18866,10339,4096,3118869,29085,181,10520,40332,543042,TIMEOUT
00464,458,6,0,0,0,0,6,0,0,328
00465,564,132,0,0,349,0,132,27,23,431
00466,0,6603,0,0,0,0,6603,0,0,712
00467,0,6603,0,0,0,0,6603,0,0,716
00468,10,720,0,0,20,0,720,2,9,321
00469,106,878,0,0,144,0,878,16,9,377
00470,88828,75146,44417,0,519574,0,75146,3530,10251,27287
00471,85468,78977,0,0,392451,0,78977,2833,9028,24723
00472,88828,75146,44417,0,519574,0,75146,3784,10156,27752
00473,85468,78977,0,0,392451,0,78977,2939,7826,23766
00474,32,72,3,0,27,0,72,13,5,228
00475,44,83,23,0,70,0,83,14,8,264
00476,3668,2687,6644,338024,1740,2721,5408,12846,36288,52559
00477,313486,10606,0,0,1275,0,10606,388,122,20419
00478,0,937,0,0,0,0,937,0,0,346
00479,645,566,8538,8294,18136,149,715,1681,593,3022
00480,653,663,8686,8115,18889,91,754,1926,600,3345
00481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,600,ERROR
00482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,600,ERROR
00483,58044,114237,10827,2206139,29353,267,114504,25232,556065,TIMEOUT
00484,75998,101911,352104,2927043,1035360,64,101975,47720,535533,TIMEOUT
00485,5186,5291,4,1167543,44,0,5291,15723,579450,TIMEOUT
00486,15554,46980,16815,4031279,53097,0,46980,53766,523336,TIMEOUT
00487,26030,65519,26627,4442829,70988,0,65519,60395,512356,TIMEOUT
00488,15554,46967,16129,3817960,50843,0,46967,51738,525903,TIMEOUT
00489,19014,52445,16740,4223659,52271,0,52445,59108,515702,TIMEOUT
00490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,515702,ERROR
00491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,515702,ERROR
00492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,515702,ERROR
00493,0,76,0,0,0,0,76,0,0,169
00494,4670,0,0,0,0,0,0,0,1,857
00495,4670,0,0,0,0,0,0,0,1,848
00496,20476,3220,2832,0,30374,0,3220,394,500,3528
00497,16632,23,0,0,0,0,23,9,2,2023
00498,16632,23,0,0,0,0,23,6,2,1841
00499,0,13044,0,0,0,0,13044,0,0,1093
00500,3242,1988,3254,635280,0,3166,5154,19362,197850,223180
00501,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,197850,ERROR
00502,3756,1924,125,1408,8723,3,1927,265,392,1798
00503,0,258,0,0,0,0,258,0,0,239
00504,96,636,133,499,318,43,679,73,46,457
00505,18,151,0,0,0,0,151,2,0,262
00508,99,267,119,48,353,23,290,49,34,342
00509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,ERROR
00510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,ERROR
00511,700,275,1547,1783,1974,156,431,180,126,743
00512,669,800,2361,984,6172,257,1057,193,149,888
00513,76,309,8,0,182,0,309,11,15,320
00514,76,309,8,0,182,0,309,12,17,301
00515,1740,2366,582,0,3298,0,2366,89,80,879
00516,0,7989,0,0,0,0,7989,0,0,859
00517,0,11177,0,0,0,0,11177,0,0,961
00518,22070,9363,0,3328080,1710,0,9363,43480,537277,TIMEOUT
00519,146,93,0,0,0,0,93,1,0,240
00520,152,91,0,0,0,0,91,2,0,247
00521,14552,3640,0,0,0,0,3640,118,2,2189
00522,8466,169,0,0,230,0,169,18,24,1327
00523,8466,169,0,0,230,0,169,12,14,1359
00524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,ERROR
00525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,ERROR
00526,386,280,69,13,534,8,288,25,29,442
00527,1004,4,0,0,0,0,4,0,0,383
00528,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,ERROR
00529,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,ERROR
00530,6,10609,0,0,17,0,10609,7,6,946
00531,14,11839,1,0,35,0,11839,3,5,1051
00532,23886,38045,70744,39884,276081,363,38408,4069,5553,16447
00533,65814,61062,206202,1427810,752565,0,61062,21783,558667,TIMEOUT
00534,630,630,316,38976,0,315,945,1003,16215,17911
00535,16958,4621,34,2687200,0,0,4621,33975,552758,TIMEOUT
00536,13524,36438,12271,222727,60675,236,36674,6886,19132,31111
00537,22178,51961,27806,376931,120953,268,52229,12132,41865,61994
00538,204,204,102,3716,0,102,306,194,577,1093
00539,208,208,106,3824,0,106,314,199,556,1109
00540,3308,13265,3126,240272,6263,997,14261,7991,22368,33836
00541,18266,27085,13062,3149903,36419,0,27085,42415,537916,TIMEOUT
00542,18,18,9,90,0,9,27,28,21,237
00543,18,18,9,90,0,9,27,36,30,252
00544,11944,3271,957,0,26723,0,3271,412,496,3015
00545,12552,3351,1004,0,27960,0,3351,355,464,2830
00546,3904,775,21,0,2808,0,775,62,56,963
00547,3904,780,21,0,2821,0,780,68,111,980
00548,186,4361,0,0,500,0,4361,20,16,632
00549,0,458,0,0,0,0,458,0,0,250
00550,6,853,1,0,11,0,853,2,3,310
00551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,ERROR
00552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,ERROR
00553,100906,90333,152285,1019182,702653,16008,106341,20628,555847,TIMEOUT
00554,148466,106867,11456,509093,46818,2519,109386,7533,574329,TIMEOUT
00555,266,993,315,5697,181,189,1182,364,364,1218
00556,1144,1524,6027,6042,8613,419,1943,691,271,1817
00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,271,ERROR
00559,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,271,ERROR
00560,18,130,22,59,85,10,140,18,28,269
00561,214,662,494,1295,947,214,876,135,99,653
00562,114,710,0,0,145,0,710,17,19,362
00563,150,983,6,0,230,0,983,11,12,361
00564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,ERROR
00565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,ERROR
00566,4990,49982,9710,2294,46036,54,50036,574,1044,5903
00567,0,516,0,0,0,0,516,0,0,267
00568,0,516,0,0,0,0,516,0,0,284
00569,1830,1701,1167,69462,3395,805,2506,3503,4033,8762
00570,76,1102,0,0,120,0,1102,10,24,425
00571,78,1357,4,0,186,0,1357,12,14,405
00572,39188,57494,84946,121370,333532,3017,60511,11527,19724,40643
00573,73728,91611,210851,579131,731439,22905,114516,45393,132136,198332
00574,956,736,2045,93751,8,2040,2776,3734,24931,29814
00575,958,700,1866,91224,6,1863,2563,3571,23368,28105
00576,52,66,5,26,152,24,90,34,25,299
00577,30,16,0,0,0,0,16,2,0,166
00578,1238,714,27,0,823,0,714,45,29,609
00579,1456,1463,1161,56703,2840,714,2177,2977,3843,7889
00580,16,272,0,0,12,0,272,2,4,283
00581,10,316,0,0,11,0,316,1,2,268
00582,310,620,85,2215,576,54,674,185,132,729
00583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132,ERROR
00584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132,ERROR
00585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132,ERROR
00586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132,ERROR
00587,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132,ERROR
00588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132,ERROR
00589,224,939,0,0,257,0,939,30,23,460
00590,26,605,209,76,719,9,614,48,40,410
00591,138,2529,45,0,296,0,2529,22,16,571
00592,212,3414,162,0,1001,0,3414,30,36,608
00593,384,2049,0,0,320,0,2049,18,22,531
00594,354,1984,0,0,400,0,1984,26,16,510
00595,438,2703,19358,81355,1352,18623,21326,6283,3022,10730
00596,362,2022,0,0,577,0,2022,30,19,525
00597,446,2742,19358,81355,1352,18623,21365,6133,3284,10875
00598,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3284,ERROR
00599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3284,ERROR
00600,354,1983,0,0,400,0,1983,22,14,536
00601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,ERROR
00602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,ERROR
00603,0,20,0,0,0,0,20,0,0,111
00604,0,32,0,0,0,0,32,0,0,194
00605,168,650,51,0,416,0,650,29,21,424
00606,168,650,51,0,416,0,650,27,33,431
00607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,ERROR
00608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,ERROR
00609,0,202,0,0,0,0,202,0,0,190
00610,0,81,0,0,0,0,81,0,0,199
00611,0,24,0,0,0,0,24,0,0,128
00612,0,81,0,0,0,0,81,0,0,146
00613,0,94,0,0,0,0,94,0,0,147
00614,0,24,0,0,0,0,24,0,0,123
00615,0,24,0,0,0,0,24,0,0,122
00616,0,64,0,0,0,0,64,0,0,130
00617,0,63,0,0,0,0,63,0,0,154
00618,0,44,0,0,0,0,44,0,0,120
00619,0,31,0,0,0,0,31,0,0,122
00620,0,58,0,0,0,0,58,0,0,142
00621,0,70,0,0,0,0,70,0,0,180
00622,0,38,0,0,0,0,38,0,0,126
00623,0,38,0,0,0,0,38,0,0,122
00624,190,915,748,182,1929,29,944,69,75,614
00625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,ERROR
00626,1000,1931,671,27549,2449,447,2378,901,1479,3256
00627,1144,2221,30,0,2799,0,2221,70,65,762
00628,1000,1931,671,27549,2449,447,2378,957,1600,3357
00629,1144,2221,30,0,2799,0,2221,90,70,812
00630,1000,1931,671,27549,2449,447,2378,899,1435,3143
00631,1144,2452,836,34857,2869,558,3010,1220,1705,3836
00632,1000,1895,670,30638,2443,478,2373,877,1592,3270
00633,1144,2452,836,34857,2869,558,3010,1027,1767,3749
00634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1767,ERROR
00635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1767,ERROR
00636,4188,939,2488,1555,5483,353,1292,451,153,1597
00637,184,181,216,1513,94,103,284,159,114,588
00638,248,204,346,2442,95,167,371,321,204,889
00639,706,254,0,0,69,0,254,8,5,457
00640,816,394,0,0,130,0,394,14,8,442
00641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,ERROR
00642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,ERROR
00643,0,456,0,0,0,0,456,0,0,240
00644,0,638,0,0,0,0,638,0,0,284
00645,4182,1594,35,0,5641,0,1594,83,148,1110
00646,5064,2301,232,0,8012,0,2301,172,176,1424
00647,0,36500,0,0,0,0,36500,0,0,2292
00648,8,232,0,0,10,0,232,1,3,254
00649,1326,284,20,0,1363,0,284,59,34,633
00650,1326,284,20,0,1363,0,284,53,44,602
00651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44,ERROR
00652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44,ERROR
00653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44,ERROR
00654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44,ERROR
00655,0,27,0,0,0,0,27,0,0,113
00656,0,27,0,0,0,0,27,0,0,122
00657,3284,2580,3108,239569,6205,988,3567,8128,25518,36532
00658,18234,15170,14068,3440921,39128,0,15170,47124,531191,TIMEOUT
00659,0,12342,0,0,0,0,12342,0,0,1050
00660,13346,13597,8766,3344662,24545,0,13597,44269,534964,TIMEOUT
00661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,534964,ERROR
00662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,534964,ERROR
00663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,534964,ERROR
00664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,534964,ERROR
00665,598,2975,19358,110010,1686,18623,21598,6456,4238,12213
00666,538,2153,19761,83178,1364,19011,21164,6410,3617,11488
00667,2362,506,0,0,2022,0,506,59,59,849
00669,7060,4880,322,0,3628,0,4880,58,79,1540
00670,14158,5693,2435,0,20754,0,5693,328,427,2964
00671,0,71,0,0,0,0,71,0,0,155
00672,0,71,0,0,0,0,71,0,0,167
00673,230,1929,4,0,227,0,1929,18,13,518
00674,0,2349,0,0,0,0,2349,0,0,391
00675,50388,67697,115389,1126114,420819,3911,71608,92405,475488,TIMEOUT
00676,3842,1662,3806,450355,332,3583,5245,12666,69367,86023
00677,3214,1282,3063,329724,0,2984,4266,9471,43035,55510
00678,15114,11217,23261,136798,22823,19941,31158,14537,7742,26573
00679,518,472,1049,48913,0,1049,1521,1741,16762,19264
00680,14828,10873,21797,84501,22357,18627,29500,6283,3698,13766
00681,232,57,4,208,0,4,61,36,35,351
00682,49402,50011,177883,85347,609527,18666,68677,10191,16405,38463
00683,122,68,42,584,0,42,110,62,87,394
00684,25366,62185,50469,258153,129107,19930,82115,30363,33991,74761
00685,788,754,835,119696,0,814,1568,3006,58665,63016
00686,73788,106414,207173,81355,736171,18623,125037,10802,21080,49007
00687,368,92,0,0,0,0,92,0,0,311
00688,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,ERROR
00689,2108,451,0,0,811,0,451,37,30,708
00690,2582,975,9,0,2449,0,975,82,73,902
00691,0,276,0,0,0,0,276,0,0,197
00692,0,297,0,0,0,0,297,0,0,204
00693,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,ERROR
00694,12414,1624,33,0,4185,0,1624,137,127,2081
00695,15416,2842,128,0,7744,0,2842,176,235,2494
00696,12414,1624,33,0,4185,0,1624,129,122,2037
00697,15416,2842,128,0,7744,0,2842,202,246,2560
00700,4350,1025,4466,240064,7784,379,1404,9686,10475,23658
00701,3944,982,5708,447178,13430,1744,2726,17070,32889,55094
00702,3050,789,3180,92451,5784,243,1032,4546,3371,9914
00703,4906,1210,7199,862602,16798,2410,3620,26580,79236,113476
00704,1404,419,1443,33656,2378,158,577,1696,1483,4281
00705,1606,337,1634,37855,2838,145,482,2185,1483,4700
00706,1236,336,1296,28494,2131,158,494,1606,1460,3971
00707,946,280,1030,18710,1627,125,405,1078,827,2621
00708,452,159,498,5484,743,69,228,500,299,1231
00709,476,145,490,4765,785,65,210,432,294,1216
00710,900,235,943,17060,1504,119,354,1088,767,2544
00711,928,289,970,15724,1559,113,402,1083,650,2499
00712,1924,681,2946,177666,6708,1042,1723,5271,12342,19509
00713,2056,425,1939,64466,3265,197,622,2951,2547,6940
00714,726,195,765,10755,1250,90,285,722,470,1741
00715,2080,451,2183,63664,3740,233,684,2713,2950,7081
00716,2602,605,2631,100224,4557,252,857,4396,3926,10078
00717,14,43,17,12,25,3,46,7,7,186
00718,358,127,388,2250,645,42,169,261,121,747
00719,1938,421,2028,57639,3427,197,618,2309,2588,6280
00720,720,254,750,8335,1267,80,334,704,355,1630
00721,848,213,891,10043,1512,90,303,734,406,1788
00722,1636,490,1741,37269,3030,150,640,1942,1344,4317
00723,914,249,940,15704,1520,105,354,857,676,2231
00724,3650,947,3611,139698,6535,258,1205,6301,4937,13639
00725,14,44,19,16,25,3,47,14,8,210
00726,1124,388,1213,17232,2110,100,488,992,732,2494
00727,3922,985,3827,154236,6921,251,1236,7761,5745,16017
00728,2774,881,4060,334776,9261,1540,2421,9349,24729,36943
00729,200,94,210,798,354,24,118,113,69,475
00730,8,42,11,7,14,2,44,4,6,197
00731,602,173,617,7383,1024,69,242,509,322,1360
00732,1560,391,1627,34861,2752,160,551,2104,1414,4633
00733,2992,676,2957,133700,4979,292,968,5545,5818,13351
00734,278,114,306,2253,455,44,158,211,110,661
00735,1082,287,1156,19444,1919,122,409,1266,907,3016
00736,22,48,28,20,44,3,51,12,40,224
00737,854,228,889,12926,1439,105,333,762,598,1973
00738,622,211,634,6466,1052,69,280,585,337,1425
00739,936,271,957,13131,1640,93,364,915,534,2072
00740,1030,316,1167,21269,1862,128,444,1119,905,2760
00741,3424,722,3369,135270,5948,252,974,6157,5104,13537
00742,726,198,759,7412,1303,77,275,559,320,1449
00743,2868,961,3068,67072,5797,183,1144,4452,2374,8555
00744,922,303,923,14186,1532,101,404,1039,562,2307
00745,1382,335,1386,29500,2364,136,471,1552,1200,3644
00746,2130,468,2092,63080,3628,190,658,2559,2449,6292
00747,1822,437,1797,48256,3065,170,607,2157,1839,5086
00748,820,271,890,11504,1472,96,367,924,531,2106
00749,1802,517,1914,41146,3383,166,683,2636,1788,5712
00750,872,283,879,9372,1515,77,360,744,330,1654
00751,940,253,987,15302,1636,110,363,986,738,2405
00752,3346,788,3245,116765,5893,251,1039,6066,4531,12795
00753,808,221,809,11016,1365,91,312,927,475,2031
00754,3742,973,5462,554824,12676,1969,2942,15588,54110,74505
00755,1794,471,1887,45756,3287,174,645,2191,1995,5467
00756,2356,597,2389,78600,4134,225,822,3445,2893,8006
00758,28638,67400,10232,3373158,28449,0,67400,43425,534241,TIMEOUT
00759,5064,5317,2885,455,14499,88,5405,212,227,1918
00760,101627,170834,308,1924587,800,46,170880,20031,568918,TIMEOUT
00761,11195,13151,9986,3587220,32434,1167,14318,39140,543687,TIMEOUT
00762,5016,6634,2530,1812971,2920,227,6861,18933,573145,TIMEOUT
00763,248,311,346,2384,95,109,420,278,196,834
00764,28638,67400,10285,3386820,28633,0,67400,43630,534311,TIMEOUT
00765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,534311,ERROR
00766,436,1845,19266,80727,1360,18527,20372,5930,4072,11348
00767,0,39,0,0,0,0,39,0,0,149
00768,5064,5752,2885,455,14499,88,5840,245,270,2007
00769,5064,2653,236,0,9813,0,2653,178,221,1644
00770,5064,2666,2885,455,14499,88,2754,287,285,1890
00771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,285,ERROR
00772,12,653,205,60,606,3,656,45,35,384
00773,103,577,527,293,888,44,621,56,31,430
00774,103,577,527,293,888,44,621,51,39,429
00775,209,330,4364,3195,3943,242,570,579,161,1143
00776,0,92,0,0,0,0,92,0,0,169
00777,0,92,0,0,0,0,92,0,0,204
00778,84108,113187,159,2695591,890,0,113187,37504,540441,TIMEOUT
00779,0,223,0,0,0,0,223,0,0,188
00780,0,223,0,0,0,0,223,0,0,199
00781,188,243,1166,1369,743,347,564,87,92,544
00782,188,243,1167,1369,744,347,564,90,100,569
00783,188,241,1165,1344,641,322,537,85,89,477
00784,114,987,760,264,961,74,1061,46,29,516
00786,152798,109114,10476,490979,42074,2366,111480,7367,575651,TIMEOUT
00787,98690,59418,346,4347296,1892,0,59418,48891,515567,TIMEOUT
00788,22,2289,171,12,459,7,2296,37,19,556
00789,24,2342,127,12,329,9,2351,20,14,606
00790,18,2550,124,9,323,6,2556,30,24,655
00792,62914,42585,95998,2236320,242241,0,42585,31940,546499,TIMEOUT
00793,313,135,1613,1446,1994,103,238,297,89,741
00795,94824,65392,279,3787051,1554,0,65392,44632,526046,TIMEOUT
