NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00545,12552,3351,1004,0,27960,0,3351,388,570,2224
00546,3904,775,21,0,2808,0,775,101,73,675
00547,3904,780,21,0,2821,0,780,84,80,627
00548,186,4361,0,0,500,0,4361,15,29,367
00549,0,458,0,0,0,0,458,0,0,120
00550,6,853,1,0,11,0,853,1,2,169
00551,0,0,0,0,0,0,0,0,0,48
00552,0,0,0,0,0,0,0,0,0,49
00553,100906,90333,252026,1060508,822393,25384,115706,21908,499517,538997
00554,148466,106867,11833,556228,48476,2656,109523,8561,579880,TIMEOUT
00555,266,993,315,5697,181,189,1182,213,366,843
00556,1144,1549,5394,5405,8791,446,1995,312,277,982
00558,0,0,0,0,0,0,0,0,0,48
00559,0,0,0,0,0,0,0,0,0,51
00560,18,130,22,59,85,10,140,36,30,208
00561,214,662,494,1295,947,214,876,80,89,377
00562,114,710,0,0,145,0,710,11,9,192
00563,150,983,6,0,230,0,983,14,12,212
00564,0,0,0,0,0,0,0,0,0,48
00565,0,0,0,0,0,0,0,0,0,49
00566,4990,49983,9705,2290,46036,55,50038,504,1316,4481
00567,0,516,0,0,0,0,516,0,0,131
00568,0,516,0,0,0,0,516,0,0,129
00569,1830,1701,1173,69462,3401,805,2506,1140,4392,6319
00570,76,1102,0,0,120,0,1102,12,6,201
00571,78,1357,4,0,186,0,1357,10,8,232
00572,39188,57494,84946,121370,333532,3017,60511,3801,20364,29967
00573,73728,91611,210854,579131,731442,22905,114516,11292,122938,145646
00574,956,736,2045,93751,8,2040,2776,1383,23323,25646
00575,958,700,1866,91224,6,1863,2563,1460,23493,25858
00576,52,66,5,26,152,24,90,19,17,178
00577,30,16,0,0,0,0,16,2,0,104
00578,1238,714,27,0,823,0,714,38,30,331
00579,1456,1463,1161,56703,2840,714,2177,981,3960,5580
00580,16,272,0,0,12,0,272,1,3,135
00581,10,316,0,0,11,0,316,1,3,139
00582,310,622,150,2405,722,117,739,116,136,480
00583,0,0,0,0,0,0,0,0,0,49
00584,0,0,0,0,0,0,0,0,0,48
00585,0,0,0,0,0,0,0,0,0,49
00586,0,0,0,0,0,0,0,0,0,47
00587,0,0,0,0,0,0,0,0,0,49
00588,0,0,0,0,0,0,0,0,0,47
00589,224,939,0,0,257,0,939,24,21,262
00590,26,605,209,76,719,9,614,40,33,249
00591,138,2529,45,0,296,0,2529,10,10,273
00592,212,3414,162,0,1001,0,3414,30,24,358
00593,384,2049,0,0,320,0,2049,12,12,302
00594,354,1984,0,0,400,0,1984,15,15,292
00595,438,2703,19358,81355,1352,18623,21326,985,3569,5225
00596,362,2022,0,0,577,0,2022,18,17,294
00597,446,2742,19358,81355,1352,18623,21365,1006,3489,5212
00598,8,1,0,0,0,0,1,0,0,79
00599,8,1,0,0,0,0,1,0,0,80
00600,354,1983,0,0,400,0,1983,15,15,295
00601,0,0,0,0,0,0,0,0,0,51
00602,0,0,0,0,0,0,0,0,0,48
00603,0,20,0,0,0,0,20,0,0,82
00604,0,32,0,0,0,0,32,0,0,77
00605,168,650,51,0,416,0,650,19,16,213
00606,168,650,51,0,416,0,650,20,17,221
00607,0,0,0,0,0,0,0,0,0,49
00608,0,0,0,0,0,0,0,0,0,48
00609,0,202,0,0,0,0,202,0,0,108
00610,0,81,0,0,0,0,81,0,0,85
00611,0,24,0,0,0,0,24,0,0,75
00612,0,81,0,0,0,0,81,0,0,85
00613,0,94,0,0,0,0,94,0,0,88
00614,0,24,0,0,0,0,24,0,0,75
00615,0,24,0,0,0,0,24,0,0,74
00616,0,64,0,0,0,0,64,0,0,88
00617,0,63,0,0,0,0,63,0,0,84
00618,0,44,0,0,0,0,44,0,0,83
00619,0,31,0,0,0,0,31,0,0,79
00620,0,58,0,0,0,0,58,0,0,82
00621,0,70,0,0,0,0,70,0,0,85
00622,0,38,0,0,0,0,38,0,0,79
00623,0,38,0,0,0,0,38,0,0,78
00624,190,915,748,182,1929,29,944,66,81,358
00625,0,0,0,0,0,0,0,0,0,47
00626,1000,1931,671,27549,2449,447,2378,691,1445,2756
00627,1144,2221,30,0,2799,0,2221,80,74,506
00628,1000,1931,671,27549,2449,447,2378,627,1451,2627
00629,1144,2221,30,0,2799,0,2221,90,74,515
00630,1000,1931,671,27549,2449,447,2378,647,1567,2804
00631,1144,2452,836,34857,2869,558,3010,716,1729,3106
00632,1000,1895,670,30638,2443,478,2373,664,1642,2867
00633,1144,2452,836,34857,2869,558,3010,613,1751,2985
00634,0,0,0,0,0,0,0,0,0,48
00635,0,0,0,0,0,0,0,0,0,48
00636,4188,939,2484,1555,5479,353,1292,164,182,877
00637,184,181,216,1513,94,103,284,76,110,362
00638,248,204,346,2442,95,167,371,101,207,524
00639,706,254,0,0,69,0,254,11,6,223
00640,816,394,0,0,130,0,394,15,9,243
00641,0,0,0,0,0,0,0,0,0,52
00642,0,0,0,0,0,0,0,0,0,48
00643,0,456,0,0,0,0,456,0,0,129
00644,0,638,0,0,0,0,638,0,0,150
00645,4182,1594,35,0,5641,0,1594,108,154,780
00646,5064,2301,232,0,8012,0,2301,172,193,1033
00647,0,36500,0,0,0,0,36500,0,0,1408
00648,8,232,0,0,10,0,232,1,3,128
00649,1326,284,20,0,1363,0,284,48,39,357
00650,1326,284,20,0,1363,0,284,60,34,335
00651,0,0,0,0,0,0,0,0,0,49
00652,0,0,0,0,0,0,0,0,0,48
00653,0,0,0,0,0,0,0,0,0,48
00654,0,0,0,0,0,0,0,0,0,49
00655,0,27,0,0,0,0,27,0,0,74
00656,0,27,0,0,0,0,27,0,0,83
00657,3284,2580,3116,239569,6213,988,3567,3335,24936,30648
00658,18234,15266,15087,3595386,41737,0,15266,45144,532156,TIMEOUT
00659,0,12342,0,0,0,0,12342,0,0,601
00660,13346,13597,9130,3485319,25333,0,13597,44661,534676,TIMEOUT
00661,0,0,0,0,0,0,0,0,0,47
00662,0,0,0,0,0,0,0,0,0,51
00663,0,0,0,0,0,0,0,0,0,48
00664,0,0,0,0,0,0,0,0,0,54
00665,598,2975,19358,110010,1686,18623,21598,1296,4115,6219
00666,538,2153,19761,83178,1364,19011,21164,1281,3967,5924
00667,2362,506,0,0,2022,0,506,81,78,494
00669,7060,4880,322,0,3628,0,4880,62,82,981
00670,14158,5693,2435,0,20754,0,5693,321,472,2234
00671,0,71,0,0,0,0,71,0,0,97
00672,0,71,0,0,0,0,71,0,0,85
00673,230,1929,4,0,227,0,1929,9,9,255
00674,0,2349,0,0,0,0,2349,0,0,203
00675,50388,67697,188538,1582940,525221,5562,73259,18918,569127,TIMEOUT
00676,3842,1662,3807,450355,333,3583,5245,5359,65414,73593
00677,3214,1282,3063,329724,0,2984,4266,4198,41700,48411
00678,15114,11217,23261,136798,22823,19941,31158,1909,9236,13341
00679,518,472,1049,48913,0,1049,1521,779,16156,17512
00680,14828,10873,21797,84501,22357,18627,29500,1205,4413,7615
00681,232,57,4,208,0,4,61,18,28,203
00682,49402,50011,177883,85347,609527,18666,68677,5045,16159,27802
00683,122,68,42,584,0,42,110,38,68,256
00684,25366,62185,50469,258153,129107,19930,82115,3591,35068,43694
00685,788,754,835,119696,0,814,1568,1705,55891,58738
00686,73788,106414,207173,81355,736171,18623,125037,5908,20994,36072
00687,368,92,0,0,0,0,92,0,0,153
00688,0,0,0,0,0,0,0,0,0,47
00689,2108,451,0,0,811,0,451,33,42,384
00690,2582,975,9,0,2449,0,975,83,83,548
00691,0,276,0,0,0,0,276,0,0,115
00692,0,297,0,0,0,0,297,0,0,113
00693,0,0,0,0,0,0,0,0,0,49
00694,12414,1624,33,0,4185,0,1624,134,121,1233
00695,15416,2842,128,0,7744,0,2842,230,218,1664
00696,12414,1624,33,0,4185,0,1624,145,126,1248
00697,15416,2842,128,0,7744,0,2842,222,182,1549
00700,4350,1025,4458,240064,7776,379,1404,4123,10173,17092
00701,3944,982,5724,447178,13446,1744,2726,5356,34270,42194
00702,3050,789,3133,92451,5737,243,1032,2066,3367,6963
00703,4906,1210,7196,862602,16795,2410,3620,10432,81970,97353
00704,1404,419,1434,33656,2369,158,577,1010,1390,3063
00705,1606,337,1622,37855,2826,145,482,938,1284,2873
00706,1236,336,1327,28494,2162,158,494,785,1261,2624
00707,946,280,1017,18710,1614,125,405,595,777,1814
00708,452,159,496,5484,741,69,228,250,267,802
00709,476,145,504,4765,799,65,210,238,252,773
00710,900,235,938,17060,1499,119,354,620,923,2059
00711,928,289,973,15724,1562,113,402,508,666,1590
00712,1924,681,2890,177666,6652,1042,1723,2587,11483,15260
00713,2056,425,1936,64466,3262,197,622,1462,2602,5003
00714,726,195,786,10755,1271,90,285,447,479,1272
00715,2080,451,2209,63664,3766,233,684,1578,2937,5580
00716,2602,605,2636,100224,4562,252,857,1933,3911,7096
00717,14,43,17,12,25,3,46,6,6,122
00718,358,127,386,2250,643,42,169,143,118,503
00719,1938,421,2056,57639,3455,197,618,1233,2411,4551
00720,720,254,753,8335,1270,80,334,392,295,1002
00721,848,213,879,10043,1500,90,303,452,450,1261
00722,1636,490,1729,37269,3018,150,640,944,1231,2889
00723,914,249,935,15704,1515,105,354,513,696,1617
00724,3650,947,3678,139698,6602,258,1205,2489,4944,9199
00725,14,44,19,16,25,3,47,18,8,128
00726,1124,388,1206,17232,2103,100,488,578,684,1761
00727,3922,985,3783,154236,6877,251,1236,2468,5730,9937
00728,2774,881,4043,334776,9244,1540,2421,4471,26522,33067
00729,200,94,210,798,354,24,118,67,55,314
00730,8,42,10,7,13,2,44,3,4,108
00731,602,173,605,7383,1012,69,242,353,301,949
00732,1560,391,1615,34861,2740,160,551,1192,1426,3362
00733,2992,676,2992,133700,5014,292,968,2551,5582,9807
00734,278,114,306,2253,455,44,158,120,121,439
00735,1082,287,1168,19444,1931,122,409,587,954,2035
00736,22,48,28,20,44,3,51,8,9,137
00737,854,228,897,12926,1447,105,333,501,581,1515
00738,622,211,649,6466,1067,69,280,302,306,907
00739,936,271,977,13131,1660,93,364,470,589,1455
00740,1030,316,1149,21269,1844,128,444,747,1089,2416
00741,3424,722,3379,135270,5958,252,974,2287,4918,8829
00742,726,198,738,7412,1282,77,275,387,305,1024
00743,2868,961,3097,67072,5826,183,1144,1783,2250,5218
00744,922,303,947,14186,1556,101,404,530,597,1542
00745,1382,335,1370,29500,2348,136,471,862,1090,2563
00746,2130,468,2074,63080,3610,190,658,1369,2197,4438
00747,1822,437,1784,48256,3052,170,607,1123,1982,3903
00748,820,271,873,11504,1455,96,367,439,498,1306
00749,1802,517,1925,41146,3394,166,683,1235,1550,3482
00750,872,283,855,9372,1491,77,360,353,359,1126
00751,940,253,977,15302,1626,110,363,522,708,1697
00752,3346,788,3274,116765,5922,251,1039,2434,4305,8410
00753,808,221,823,11016,1379,91,312,479,510,1350
00754,3742,973,5476,554824,12690,1969,2942,7223,52864,63342
00755,1794,471,1870,45756,3270,174,645,1289,1809,4092
00756,2356,597,2422,78600,4167,225,822,1538,3012,5758
00758,28638,67400,11253,3554692,31454,0,67400,43333,533429,TIMEOUT
00759,5064,5317,2885,455,14499,88,5405,330,310,1407
00760,101627,170834,417,2377431,1061,55,170889,24962,547086,TIMEOUT
00761,11195,13151,10106,3636276,32838,1183,14334,37724,545505,TIMEOUT
00762,5016,6634,2662,1913819,3008,227,6861,18597,572686,TIMEOUT
00763,248,311,346,2384,95,109,420,120,159,486
00764,28638,67400,11375,3576533,31797,0,67400,43653,533926,TIMEOUT
00765,0,11,0,0,0,0,11,0,0,73
00766,436,1845,19266,80727,1360,18527,20372,1108,3999,5744
00767,0,39,0,0,0,0,39,0,0,79
00768,5064,5752,2885,455,14499,88,5840,300,245,1336
00769,5064,2653,236,0,9813,0,2653,184,200,1075
00770,5064,2666,2885,455,14499,88,2754,206,229,1152
00771,0,2,0,0,0,0,2,0,0,74
00772,12,653,205,60,606,3,656,31,32,236
00773,103,577,527,293,888,44,621,49,26,283
00774,103,577,527,293,888,44,621,47,29,270
00775,209,330,4437,3260,3940,242,570,198,177,626
00776,0,92,0,0,0,0,92,0,0,88
00777,0,92,0,0,0,0,92,0,0,86
00778,84108,113187,177,2968806,969,0,113187,39966,532989,TIMEOUT
00779,0,223,0,0,0,0,223,0,0,112
00780,0,223,0,0,0,0,223,0,0,111
00781,188,243,1167,1369,744,347,564,81,78,357
00782,188,243,1167,1369,744,347,564,97,86,380
00783,188,241,1165,1344,641,322,537,78,76,350
00784,114,987,760,264,961,74,1061,40,22,258
00786,152798,109114,12222,563850,49797,2753,111867,8624,579174,TIMEOUT
00787,98690,59418,361,4513870,1985,0,59418,48412,514413,TIMEOUT
00788,22,2289,171,12,459,7,2296,15,13,287
00789,24,2342,127,12,329,9,2351,12,11,307
00790,18,2550,124,9,323,6,2556,10,11,276
00792,62914,42585,102622,2385381,259963,0,42585,31924,548758,TIMEOUT
00793,313,135,1613,1448,1993,104,239,110,97,408
00795,94824,65392,304,4144541,1679,0,65392,45112,523950,TIMEOUT
