NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00538,204,204,102,3716,0,102,306,139,568,924
00539,208,208,106,3824,0,106,314,173,491,895
00540,3308,13265,82533,323470,74284,997,14261,5463,27851,36477
00541,18266,27085,13546,3102180,195235,0,27085,43758,530814,TIMEOUT
00542,18,18,9,90,0,9,27,16,24,153
00543,18,18,9,90,0,9,27,19,25,147
00544,11944,3271,957,0,26723,0,3271,406,458,2046
00545,12552,3351,1004,0,27960,0,3351,429,518,2203
00546,3904,775,21,0,2808,0,775,89,118,706
00547,3904,780,21,0,2821,0,780,87,70,621
00548,186,4361,0,0,500,0,4361,21,18,377
00549,0,458,0,0,0,0,458,0,0,131
00550,6,853,1,0,11,0,853,1,2,164
00551,0,0,0,0,0,0,0,0,0,51
00552,0,0,0,0,0,0,0,0,0,48
00553,100906,90333,213883,1019354,896638,16008,106341,22468,561491,TIMEOUT
00554,148466,106867,13629,577262,59679,2945,109812,9452,577536,TIMEOUT
00555,266,993,392,5798,416,189,1182,246,384,939
00556,1144,1524,8396,4315,11778,419,1943,348,333,1090
00558,0,0,0,0,0,0,0,0,0,52
00559,0,0,0,0,0,0,0,0,0,51
00560,18,130,22,59,85,10,140,12,17,161
00561,214,662,20494,15094,9879,214,876,795,493,1652
00562,114,710,0,0,145,0,710,13,10,199
00563,150,983,6,0,230,0,983,21,12,228
00564,0,0,0,0,0,0,0,0,0,49
00565,0,0,0,0,0,0,0,0,0,49
00566,4990,49982,11268,10066,53818,54,50036,831,2484,6198
00567,0,516,0,0,0,0,516,0,0,129
00568,0,516,0,0,0,0,516,0,0,132
00569,1830,1701,16942,97101,21833,805,2506,1629,5865,8569
00570,76,1102,0,0,120,0,1102,9,7,222
00571,78,1357,4,0,186,0,1357,11,8,222
00572,39188,57494,326920,355991,499599,3017,60511,7413,46318,60618
00573,73728,91611,1153784,1663376,1305524,6594,98205,31092,552242,TIMEOUT
00574,956,736,3013,93850,1348,2040,2776,1421,25294,27847
00575,958,700,2626,90926,1469,1863,2563,1414,22333,24772
00576,52,66,5,26,152,24,90,20,19,181
00577,30,16,0,0,0,0,16,2,0,103
00578,1238,714,27,0,823,0,714,34,26,366
00579,1456,1463,12596,80439,14731,714,2177,1410,5428,7749
00580,16,272,0,0,12,0,272,1,3,144
00581,10,316,0,0,11,0,316,1,3,135
00582,310,620,237,2252,1276,54,674,150,135,518
00583,0,0,0,0,0,0,0,0,0,48
00584,0,0,0,0,0,0,0,0,0,49
00585,0,0,0,0,0,0,0,0,0,47
00586,0,0,0,0,0,0,0,0,0,49
00587,0,0,0,0,0,0,0,0,0,48
00588,0,0,0,0,0,0,0,0,0,53
00589,224,939,0,0,257,0,939,12,11,225
00590,26,605,255,16,843,9,614,36,30,251
00591,138,2529,45,0,296,0,2529,13,11,277
00592,212,3414,162,0,1001,0,3414,27,27,362
00593,384,2049,0,0,320,0,2049,12,12,288
00594,354,1984,0,0,400,0,1984,15,15,270
00595,438,2703,3399369,1933102,2183928,6335,9038,48831,537556,TIMEOUT
00596,362,2022,0,0,577,0,2022,20,17,298
00597,446,2742,2240936,1253875,1722845,6686,9428,39174,551333,TIMEOUT
00598,8,1,0,0,0,0,1,0,0,84
00599,8,1,0,0,0,0,1,0,0,78
00600,354,1983,0,0,400,0,1983,15,14,299
00601,0,0,0,0,0,0,0,0,0,51
00602,0,0,0,0,0,0,0,0,0,48
00603,0,20,0,0,0,0,20,0,0,74
00604,0,32,0,0,0,0,32,0,0,80
00605,168,650,51,0,416,0,650,18,16,208
00606,168,650,51,0,416,0,650,19,16,208
00607,0,0,0,0,0,0,0,0,0,54
00608,0,0,0,0,0,0,0,0,0,49
00609,0,202,0,0,0,0,202,0,0,115
00610,0,81,0,0,0,0,81,0,0,84
00611,0,24,0,0,0,0,24,0,0,75
00612,0,81,0,0,0,0,81,0,0,95
00613,0,94,0,0,0,0,94,0,0,90
00614,0,24,0,0,0,0,24,0,0,76
00615,0,24,0,0,0,0,24,0,0,80
00616,0,64,0,0,0,0,64,0,0,82
00617,0,63,0,0,0,0,63,0,0,89
00618,0,44,0,0,0,0,44,0,0,82
00619,0,31,0,0,0,0,31,0,0,77
00620,0,58,0,0,0,0,58,0,0,94
00621,0,70,0,0,0,0,70,0,0,93
00622,0,38,0,0,0,0,38,0,0,84
00623,0,38,0,0,0,0,38,0,0,88
00624,190,915,749,182,1931,29,944,74,56,350
00625,0,0,0,0,0,0,0,0,0,50
00626,1000,1931,18305,41945,16436,447,2378,1105,2171,4097
00627,1144,2221,30,0,2799,0,2221,82,78,516
00628,1000,1931,13561,37533,13030,447,2378,811,2054,3604
00629,1144,2221,30,0,2799,0,2221,93,70,541
00630,1000,1931,20494,42499,17673,447,2378,1144,2234,4109
00631,1144,2452,35585,62819,24248,558,3010,1454,3632,6032
00632,1000,1895,22091,48405,16636,478,2373,1359,2453,4549
00633,1144,2452,15100,47309,15996,558,3010,1170,2454,4447
00634,0,0,0,0,0,0,0,0,0,49
00635,0,0,0,0,0,0,0,0,0,48
00636,4188,939,2488,1555,5483,353,1292,183,194,904
00637,184,181,239,1488,140,103,284,87,103,384
00638,248,204,369,2417,141,167,371,145,200,570
00639,706,254,0,0,69,0,254,13,6,242
00640,816,394,0,0,130,0,394,15,8,241
00641,0,0,0,0,0,0,0,0,0,64
00642,0,0,0,0,0,0,0,0,0,49
00643,0,456,0,0,0,0,456,0,0,125
00644,0,638,0,0,0,0,638,0,0,162
00645,4182,1594,35,0,5641,0,1594,144,121,824
00646,5064,2301,232,0,8012,0,2301,136,192,943
00647,0,36500,0,0,0,0,36500,0,0,1421
00648,8,232,0,0,10,0,232,1,3,141
00649,1326,284,20,0,1363,0,284,51,42,341
00650,1326,284,20,0,1363,0,284,51,34,352
00651,0,0,0,0,0,0,0,0,0,52
00652,0,0,0,0,0,0,0,0,0,49
00653,0,0,0,0,0,0,0,0,0,49
00654,0,0,0,0,0,0,0,0,0,47
00655,0,27,0,0,0,0,27,0,0,87
00656,0,27,0,0,0,0,27,0,0,75
00657,3284,2580,82827,321083,78468,988,3567,5354,29625,37744
00658,18234,15170,14458,3340391,206918,0,15170,46229,529654,TIMEOUT
00659,0,12342,0,0,0,0,12342,0,0,642
00660,13346,13597,8935,3224038,157322,0,13597,41961,535212,TIMEOUT
00661,0,0,0,0,0,0,0,0,0,48
00662,0,0,0,0,0,0,0,0,0,50
00663,0,0,0,0,0,0,0,0,0,59
00664,0,0,0,0,0,0,0,0,0,48
00665,598,2975,3965253,2540699,2541254,6500,9475,57938,525706,TIMEOUT
00666,538,2153,2603500,1017813,2067064,7649,9802,40106,548788,TIMEOUT
00667,2362,506,0,0,2022,0,506,72,61,447
00669,7060,4880,322,0,3628,0,4880,71,92,957
00670,14158,5693,2435,0,20754,0,5693,312,364,2058
00671,0,71,0,0,0,0,71,0,0,88
00672,0,71,0,0,0,0,71,0,0,92
00673,230,1929,4,0,227,0,1929,9,9,263
00674,0,2349,0,0,0,0,2349,0,0,213
00675,50388,67697,314397,986868,964102,897,68594,18733,572971,TIMEOUT
00676,3842,1662,11047,455341,58091,3583,5245,6932,57561,68536
00677,3214,1282,7624,332765,38390,2984,4266,5081,40865,48941
00678,15114,11217,2275227,1893012,2297754,7403,18620,52970,528075,TIMEOUT
00679,518,472,1049,48913,0,1049,1521,773,16291,17720
00680,14828,10873,4836634,2019535,3432136,8901,19774,64580,516836,TIMEOUT
00681,232,57,4,208,0,4,61,27,21,204
00682,49402,50011,2624781,1225974,2484896,7084,57095,41997,541298,TIMEOUT
00683,122,68,42,584,0,42,110,39,57,252
00684,25366,62185,2555789,1264482,1848075,9783,71968,35324,549340,TIMEOUT
00685,788,754,835,119696,0,814,1568,1660,58079,60969
00686,73788,106414,2237778,826439,2393059,4908,111322,39384,541655,TIMEOUT
00687,368,92,0,0,0,0,92,0,0,168
00688,0,0,0,0,0,0,0,0,0,49
00689,2108,451,0,0,811,0,451,40,31,371
00690,2582,975,9,0,2449,0,975,86,76,564
00691,0,276,0,0,0,0,276,0,0,124
00692,0,297,0,0,0,0,297,0,0,113
00693,0,0,0,0,0,0,0,0,0,50
00694,12414,1624,33,0,4185,0,1624,154,125,1353
00695,15416,2842,128,0,7744,0,2842,238,202,1680
00696,12414,1624,33,0,4185,0,1624,143,150,1292
00697,15416,2842,128,0,7744,0,2842,180,194,1596
00700,4350,1025,159160,113253,239740,379,1404,4820,7310,15158
00701,3944,982,490185,67493,538784,1744,2726,6925,7139,16898
00702,3050,789,70655,42030,106908,243,1032,2885,2547,7046
00703,4906,1210,886717,124899,973373,2410,3620,11946,14241,30736
00704,1404,419,18646,18136,28161,158,577,1070,924,2769
00705,1606,337,16792,17680,25548,145,482,1085,890,2810
00706,1236,336,20293,15140,30583,158,494,1192,973,2928
00707,946,280,11747,10045,17690,125,405,855,685,2093
00708,452,159,2682,3498,4015,69,228,322,233,883
00709,476,145,3065,2640,4632,65,210,272,191,752
00710,900,235,8690,10213,13105,119,354,806,649,1960
00711,928,289,12353,7847,18610,113,402,784,597,1980
00712,1924,681,186127,28083,206910,1042,1723,3185,2927,7553
00713,2056,425,24852,30824,37599,197,622,1515,1604,4107
00714,726,195,5521,5889,8362,90,285,531,327,1256
00715,2080,451,50688,32244,76425,233,684,2006,2467,5713
00716,2602,605,53545,53622,80853,252,857,2279,2724,6494
00717,14,43,18,10,26,3,46,15,6,125
00718,358,127,1689,1198,2591,42,169,179,113,535
00719,1938,421,36871,27276,55658,197,618,1683,1480,4200
00720,720,254,5889,4279,8956,80,334,503,300,1215
00721,848,213,7941,5531,12072,90,303,533,370,1346
00722,1636,490,22911,18701,34760,150,640,1310,923,3016
00723,914,249,6742,9321,10220,105,354,676,554,1787
00724,3650,947,81062,57210,122613,258,1205,3196,3101,8322
00725,14,44,24,12,32,3,47,27,7,137
00726,1124,388,11482,8300,17496,100,488,809,558,2021
00727,3922,985,65636,67917,99588,251,1236,3255,3397,8627
00728,2774,881,337561,46724,377378,1540,2421,5132,5172,12360
00729,200,94,574,420,894,24,118,83,43,313
00730,8,42,11,6,14,2,44,3,4,107
00731,602,173,2356,4591,3627,69,242,436,266,1072
00732,1560,391,28899,16238,43624,160,551,1183,959,2982
00733,2992,676,67067,64052,101093,292,968,2641,3691,8185
00734,278,114,956,1434,1425,44,158,133,105,482
00735,1082,287,17172,9806,25910,122,409,871,737,2224
00736,22,48,38,12,58,3,51,9,9,145
00737,854,228,10393,6988,15673,105,333,766,502,1747
00738,622,211,4573,3311,6941,69,280,386,212,923
00739,936,271,7692,6837,11719,93,364,655,416,1559
00740,1030,316,20123,10144,30270,128,444,851,842,2304
00741,3424,722,69299,60356,104790,252,974,2685,3584,8039
00742,726,198,5110,4096,7816,77,275,435,271,1081
00743,2868,961,54948,25538,83541,183,1144,2170,1829,5302
00744,922,303,7516,7935,11405,101,404,721,522,1733
00745,1382,335,13080,14004,19889,136,471,998,789,2446
00746,2130,468,27764,29290,42102,190,658,1511,1551,4188
00747,1822,437,21764,21968,32998,170,607,1529,1078,3646
00748,820,271,9039,5944,13677,96,367,567,366,1366
00749,1802,517,31284,18422,47385,166,683,1766,1313,4070
00750,872,283,7567,4092,11531,77,360,555,317,1253
00751,940,253,9966,8616,15084,110,363,631,495,1704
00752,3346,788,65210,56204,98746,251,1039,3130,3046,7971
00753,808,221,6600,5835,10027,91,312,566,365,1356
00754,3742,973,586386,68605,642183,1969,2942,7837,9037,19749
00755,1794,471,26640,22008,40378,174,645,1612,1423,4072
00756,2356,597,44488,41512,67228,225,822,2056,2265,5678
00758,28638,67400,11003,3317754,205196,0,67400,43645,529184,TIMEOUT
00759,5064,5317,2885,455,14499,88,5405,293,278,1368
00760,101627,170834,332,2037798,853,48,170882,21180,562179,TIMEOUT
00761,11195,13151,9591,3501372,31314,1139,14290,39697,540008,TIMEOUT
00762,5016,6634,2614,1877147,2976,227,6861,20296,569794,TIMEOUT
00763,248,311,369,2359,141,109,420,119,159,502
00764,28638,67400,11147,3356550,205409,0,67400,44760,527350,TIMEOUT
00765,0,11,0,0,0,0,11,0,0,72
00766,436,1845,2996085,1481074,2148915,6359,8204,44262,543087,TIMEOUT
00767,0,39,0,0,0,0,39,0,0,79
00768,5064,5752,2885,455,14499,88,5840,321,274,1469
00769,5064,2653,236,0,9813,0,2653,217,245,1133
00770,5064,2666,2885,455,14499,88,2754,283,315,1275
00771,0,2,0,0,0,0,2,0,0,70
00772,12,653,203,6,642,3,656,28,30,253
00773,103,577,533,291,898,44,621,46,27,270
00774,103,577,533,291,898,44,621,50,31,268
00775,209,330,10782,6578,8879,242,570,460,402,1182
00776,0,92,0,0,0,0,92,0,0,97
00777,0,92,0,0,0,0,92,0,0,95
00778,84108,113187,656,2858310,274717,0,113187,44281,517589,TIMEOUT
00779,0,223,0,0,0,0,223,0,0,112
00780,0,223,0,0,0,0,223,0,0,114
00781,188,243,1309,1327,965,347,564,80,89,362
00782,188,243,1345,1362,964,347,564,89,92,383
00783,188,241,1340,1332,864,322,537,97,78,409
00784,114,987,760,264,961,74,1061,40,21,280
00786,152798,109114,12340,501428,53781,2537,111651,7738,579940,TIMEOUT
00787,98690,59418,347,4365816,1920,0,59418,49288,509041,TIMEOUT
00788,22,2289,171,12,459,7,2296,16,17,278
00789,24,2342,127,12,329,9,2351,14,10,268
00790,18,2550,124,9,323,6,2556,12,10,275
00792,62914,42585,84542,1404164,788438,0,42585,28235,552493,TIMEOUT
00793,313,135,1747,1768,2262,104,239,132,114,469
00795,94824,65392,291,4011873,1621,0,65392,43896,519669,TIMEOUT
